,year,mes,Día,1.Dólar observado
213,2010,8,2,522.75
214,2010,8,3,517.16
215,2010,8,4,517.67
216,2010,8,5,516.43
217,2010,8,6,515.66
218,2010,8,7,
219,2010,8,8,
220,2010,8,9,514.72
221,2010,8,10,512.2
222,2010,8,11,513.44
223,2010,8,12,513.27
224,2010,8,13,509.61
225,2010,8,14,
226,2010,8,15,
227,2010,8,16,509.97
228,2010,8,17,506.28
229,2010,8,18,502.84
230,2010,8,19,499.98
231,2010,8,20,504.75
232,2010,8,21,
233,2010,8,22,
234,2010,8,23,507.8
235,2010,8,24,503.55
236,2010,8,25,506.33
237,2010,8,26,507.38
238,2010,8,27,503.34
239,2010,8,28,
240,2010,8,29,
241,2010,8,30,500.74
242,2010,8,31,499.26
243,2010,9,1,503.1
244,2010,9,2,498.15
245,2010,9,3,496.68
246,2010,9,4,
247,2010,9,5,
248,2010,9,6,495.22
249,2010,9,7,496.87
250,2010,9,8,497.89
251,2010,9,9,497.54
252,2010,9,10,495.28
253,2010,9,11,
254,2010,9,12,
255,2010,9,13,495.95
256,2010,9,14,494.83
257,2010,9,15,493.66
258,2010,9,16,494.51
259,2010,9,17,
260,2010,9,18,
261,2010,9,19,
262,2010,9,20,
263,2010,9,21,496.37
264,2010,9,22,497.58
265,2010,9,23,493.87
266,2010,9,24,489.87
267,2010,9,25,
268,2010,9,26,
269,2010,9,27,485.96
270,2010,9,28,485.24
271,2010,9,29,484.86
272,2010,9,30,485.23
273,2010,10,1,483.65
274,2010,10,2,
275,2010,10,3,
276,2010,10,4,480.79
277,2010,10,5,485.49
278,2010,10,6,483.77
279,2010,10,7,481.84
280,2010,10,8,482.27
281,2010,10,9,
282,2010,10,10,
283,2010,10,11,
284,2010,10,12,483.2
285,2010,10,13,479.09
286,2010,10,14,475.93
287,2010,10,15,477.96
288,2010,10,16,
289,2010,10,17,
290,2010,10,18,478.14
291,2010,10,19,481.43
292,2010,10,20,485.71
293,2010,10,21,485.87
294,2010,10,22,485.99
295,2010,10,23,
296,2010,10,24,
297,2010,10,25,486.98
298,2010,10,26,485.51
299,2010,10,27,491.01
300,2010,10,28,494.44
301,2010,10,29,491.76
302,2010,10,30,
303,2010,10,31,
304,2010,11,1,
305,2010,11,2,488.72
306,2010,11,3,486.92
307,2010,11,4,488.04
308,2010,11,5,481.04
309,2010,11,6,
310,2010,11,7,
311,2010,11,8,478.32
312,2010,11,9,480.22
313,2010,11,10,477.05
314,2010,11,11,480.17
315,2010,11,12,480.03
316,2010,11,13,
317,2010,11,14,
318,2010,11,15,480.64
319,2010,11,16,483.13
320,2010,11,17,483.92
321,2010,11,18,485.41
322,2010,11,19,480.99
323,2010,11,20,
324,2010,11,21,
325,2010,11,22,480.53
326,2010,11,23,479.19
327,2010,11,24,481.38
328,2010,11,25,482.04
329,2010,11,26,481.74
330,2010,11,27,
331,2010,11,28,
332,2010,11,29,482.78
333,2010,11,30,486.39
334,2010,12,1,487.87
335,2010,12,2,485.34
336,2010,12,3,484.74
337,2010,12,4,
338,2010,12,5,
339,2010,12,6,481.84
340,2010,12,7,479.26
341,2010,12,8,
342,2010,12,9,475.91
343,2010,12,10,475.21
344,2010,12,11,
345,2010,12,12,
346,2010,12,13,474.71
347,2010,12,14,473.72
348,2010,12,15,473.78
349,2010,12,16,474.12
350,2010,12,17,473.92
351,2010,12,18,
352,2010,12,19,
353,2010,12,20,472.34
354,2010,12,21,471.02
355,2010,12,22,468.69
356,2010,12,23,469.82
357,2010,12,24,469.31
358,2010,12,25,
359,2010,12,26,
360,2010,12,27,469.52
361,2010,12,28,471.21
362,2010,12,29,469.64
363,2010,12,30,468.37
364,2010,12,31,
