,year,mes,Día,1.Dólar observado
1827,2005,1,1,
1828,2005,1,2,
1829,2005,1,3,557.4
1830,2005,1,4,560.3
1831,2005,1,5,568.95
1832,2005,1,6,571.32
1833,2005,1,7,569.37
1834,2005,1,8,
1835,2005,1,9,
1836,2005,1,10,567.95
1837,2005,1,11,567.1
1838,2005,1,12,567.53
1839,2005,1,13,568.71
1840,2005,1,14,567.05
1841,2005,1,15,
1842,2005,1,16,
1843,2005,1,17,571.51
1844,2005,1,18,574.63
1845,2005,1,19,580.4
1846,2005,1,20,580.09
1847,2005,1,21,584.22
1848,2005,1,22,
1849,2005,1,23,
1850,2005,1,24,580.45
1851,2005,1,25,577.96
1852,2005,1,26,584.92
1853,2005,1,27,584.64
1854,2005,1,28,585.83
1855,2005,1,29,
1856,2005,1,30,
1857,2005,1,31,586.18
1858,2005,2,1,585.4
1859,2005,2,2,583.84
1860,2005,2,3,582.55
1861,2005,2,4,577.33
1862,2005,2,5,
1863,2005,2,6,
1864,2005,2,7,575.69
1865,2005,2,8,576.84
1866,2005,2,9,579.35
1867,2005,2,10,580.29
1868,2005,2,11,575.35
1869,2005,2,12,
1870,2005,2,13,
1871,2005,2,14,572.18
1872,2005,2,15,569.55
1873,2005,2,16,567.82
1874,2005,2,17,569.35
1875,2005,2,18,566.49
1876,2005,2,19,
1877,2005,2,20,
1878,2005,2,21,566.41
1879,2005,2,22,566.18
1880,2005,2,23,563.22
1881,2005,2,24,566.82
1882,2005,2,25,569.5
1883,2005,2,26,
1884,2005,2,27,
1885,2005,2,28,577.52
1886,2005,3,1,573.55
1887,2005,3,2,578.6
1888,2005,3,3,587.08
1889,2005,3,4,586.51
1890,2005,3,5,
1891,2005,3,6,
1892,2005,3,7,587.75
1893,2005,3,8,585.6
1894,2005,3,9,585.71
1895,2005,3,10,589.68
1896,2005,3,11,588.19
1897,2005,3,12,
1898,2005,3,13,
1899,2005,3,14,584.27
1900,2005,3,15,588.72
1901,2005,3,16,590.16
1902,2005,3,17,591.69
1903,2005,3,18,590.87
1904,2005,3,19,
1905,2005,3,20,
1906,2005,3,21,585.05
1907,2005,3,22,586.86
1908,2005,3,23,583.83
1909,2005,3,24,587.74
1910,2005,3,25,
1911,2005,3,26,
1912,2005,3,27,
1913,2005,3,28,587.33
1914,2005,3,29,589.69
1915,2005,3,30,587.29
1916,2005,3,31,586.45
1917,2005,4,1,585.93
1918,2005,4,2,
1919,2005,4,3,
1920,2005,4,4,585.04
1921,2005,4,5,588.95
1922,2005,4,6,587.36
1923,2005,4,7,585.19
1924,2005,4,8,580.17
1925,2005,4,9,
1926,2005,4,10,
1927,2005,4,11,576.68
1928,2005,4,12,574.4
1929,2005,4,13,576.02
1930,2005,4,14,572.75
1931,2005,4,15,577.42
1932,2005,4,16,
1933,2005,4,17,
1934,2005,4,18,579.99
1935,2005,4,19,584.6
1936,2005,4,20,579.86
1937,2005,4,21,577.96
1938,2005,4,22,579.99
1939,2005,4,23,
1940,2005,4,24,
1941,2005,4,25,576.98
1942,2005,4,26,577.35
1943,2005,4,27,579.97
1944,2005,4,28,580.09
1945,2005,4,29,582.87
1946,2005,4,30,
1947,2005,5,1,
1948,2005,5,2,582.73
1949,2005,5,3,580.54
1950,2005,5,4,578.28
1951,2005,5,5,574.58
1952,2005,5,6,572.76
1953,2005,5,7,
1954,2005,5,8,
1955,2005,5,9,570.83
1956,2005,5,10,572.53
1957,2005,5,11,573.66
1958,2005,5,12,577.27
1959,2005,5,13,576.2
1960,2005,5,14,
1961,2005,5,15,
1962,2005,5,16,577.45
1963,2005,5,17,579.02
1964,2005,5,18,580.13
1965,2005,5,19,581.4
1966,2005,5,20,579.53
1967,2005,5,21,
1968,2005,5,22,
1969,2005,5,23,
1970,2005,5,24,583.59
1971,2005,5,25,580.64
1972,2005,5,26,580.08
1973,2005,5,27,582.44
1974,2005,5,28,
1975,2005,5,29,
1976,2005,5,30,580.63
1977,2005,5,31,580.2
1978,2005,6,1,583.0
1979,2005,6,2,586.85
1980,2005,6,3,586.32
1981,2005,6,4,
1982,2005,6,5,
1983,2005,6,6,587.12
1984,2005,6,7,592.75
1985,2005,6,8,591.41
1986,2005,6,9,589.68
1987,2005,6,10,592.24
1988,2005,6,11,
1989,2005,6,12,
1990,2005,6,13,592.37
1991,2005,6,14,591.88
1992,2005,6,15,589.38
1993,2005,6,16,588.1
1994,2005,6,17,584.9
1995,2005,6,18,
1996,2005,6,19,
1997,2005,6,20,580.62
1998,2005,6,21,582.55
1999,2005,6,22,579.16
2000,2005,6,23,577.73
2001,2005,6,24,579.9
2002,2005,6,25,
2003,2005,6,26,
2004,2005,6,27,
2005,2005,6,28,579.99
2006,2005,6,29,580.07
2007,2005,6,30,578.92
2008,2005,7,1,579.0
2009,2005,7,2,
2010,2005,7,3,
2011,2005,7,4,578.41
2012,2005,7,5,581.65
2013,2005,7,6,582.1
2014,2005,7,7,584.04
2015,2005,7,8,586.67
2016,2005,7,9,
2017,2005,7,10,
2018,2005,7,11,584.68
2019,2005,7,12,583.54
2020,2005,7,13,580.13
2021,2005,7,14,581.07
2022,2005,7,15,579.6
2023,2005,7,16,
2024,2005,7,17,
2025,2005,7,18,578.04
2026,2005,7,19,573.72
2027,2005,7,20,571.24
2028,2005,7,21,573.0
2029,2005,7,22,567.94
2030,2005,7,23,
2031,2005,7,24,
2032,2005,7,25,566.54
2033,2005,7,26,566.89
2034,2005,7,27,565.37
2035,2005,7,28,564.02
2036,2005,7,29,563.44
2037,2005,7,30,
2038,2005,7,31,
2039,2005,8,1,561.77
2040,2005,8,2,560.75
2041,2005,8,3,560.06
2042,2005,8,4,559.42
2043,2005,8,5,553.78
2044,2005,8,6,
2045,2005,8,7,
2046,2005,8,8,545.96
2047,2005,8,9,545.43
2048,2005,8,10,546.41
2049,2005,8,11,542.51
2050,2005,8,12,539.77
2051,2005,8,13,
2052,2005,8,14,
2053,2005,8,15,
2054,2005,8,16,537.81
2055,2005,8,17,533.75
2056,2005,8,18,533.66
2057,2005,8,19,539.82
2058,2005,8,20,
2059,2005,8,21,
2060,2005,8,22,546.07
2061,2005,8,23,541.92
2062,2005,8,24,544.34
2063,2005,8,25,549.72
2064,2005,8,26,545.25
2065,2005,8,27,
2066,2005,8,28,
2067,2005,8,29,544.43
2068,2005,8,30,547.76
2069,2005,8,31,545.02
2070,2005,9,1,541.53
2071,2005,9,2,540.05
2072,2005,9,3,
2073,2005,9,4,
2074,2005,9,5,534.87
2075,2005,9,6,534.93
2076,2005,9,7,535.62
2077,2005,9,8,538.52
2078,2005,9,9,534.15
2079,2005,9,10,
2080,2005,9,11,
2081,2005,9,12,535.37
2082,2005,9,13,536.33
2083,2005,9,14,538.12
2084,2005,9,15,536.46
2085,2005,9,16,536.19
2086,2005,9,17,
2087,2005,9,18,
2088,2005,9,19,
2089,2005,9,20,534.35
2090,2005,9,21,535.0
2091,2005,9,22,534.58
2092,2005,9,23,536.7
2093,2005,9,24,
2094,2005,9,25,
2095,2005,9,26,538.77
2096,2005,9,27,538.34
2097,2005,9,28,538.89
2098,2005,9,29,538.25
2099,2005,9,30,533.69
2100,2005,10,1,
2101,2005,10,2,
2102,2005,10,3,529.2
2103,2005,10,4,528.17
2104,2005,10,5,526.56
2105,2005,10,6,527.5
2106,2005,10,7,529.13
2107,2005,10,8,
2108,2005,10,9,
2109,2005,10,10,
2110,2005,10,11,530.44
2111,2005,10,12,527.37
2112,2005,10,13,529.66
2113,2005,10,14,535.95
2114,2005,10,15,
2115,2005,10,16,
2116,2005,10,17,538.05
2117,2005,10,18,535.61
2118,2005,10,19,535.74
2119,2005,10,20,538.16
2120,2005,10,21,535.1
2121,2005,10,22,
2122,2005,10,23,
2123,2005,10,24,538.85
2124,2005,10,25,543.98
2125,2005,10,26,543.2
2126,2005,10,27,546.63
2127,2005,10,28,546.92
2128,2005,10,29,
2129,2005,10,30,
2130,2005,10,31,543.72
2131,2005,11,1,
2132,2005,11,2,543.49
2133,2005,11,3,544.87
2134,2005,11,4,543.42
2135,2005,11,5,
2136,2005,11,6,
2137,2005,11,7,539.94
2138,2005,11,8,535.47
2139,2005,11,9,535.14
2140,2005,11,10,531.3
2141,2005,11,11,531.05
2142,2005,11,12,
2143,2005,11,13,
2144,2005,11,14,527.18
2145,2005,11,15,528.15
2146,2005,11,16,525.38
2147,2005,11,17,524.14
2148,2005,11,18,523.3
2149,2005,11,19,
2150,2005,11,20,
2151,2005,11,21,526.78
2152,2005,11,22,525.67
2153,2005,11,23,527.88
2154,2005,11,24,525.76
2155,2005,11,25,524.69
2156,2005,11,26,
2157,2005,11,27,
2158,2005,11,28,523.85
2159,2005,11,29,521.09
2160,2005,11,30,518.96
2161,2005,12,1,518.63
2162,2005,12,2,516.51
2163,2005,12,3,
2164,2005,12,4,
2165,2005,12,5,512.98
2166,2005,12,6,513.31
2167,2005,12,7,510.97
2168,2005,12,8,
2169,2005,12,9,509.7
2170,2005,12,10,
2171,2005,12,11,
2172,2005,12,12,515.66
2173,2005,12,13,512.04
2174,2005,12,14,511.38
2175,2005,12,15,514.68
