,year,mes,Día,1.Dólar observado
1930,2015,4,15,614.06
1931,2015,4,16,616.7
1932,2015,4,17,612.3
1933,2015,4,18,
1934,2015,4,19,
1935,2015,4,20,612.73
1936,2015,4,21,615.42
1937,2015,4,22,616.42
1938,2015,4,23,618.02
1939,2015,4,24,618.12
1940,2015,4,25,
1941,2015,4,26,
1942,2015,4,27,614.42
1943,2015,4,28,611.08
1944,2015,4,29,606.39
1945,2015,4,30,606.82
1946,2015,5,1,
1947,2015,5,2,
1948,2015,5,3,
1949,2015,5,4,611.28
1950,2015,5,5,614.48
1951,2015,5,6,611.89
1952,2015,5,7,608.84
1953,2015,5,8,610.61
1954,2015,5,9,
1955,2015,5,10,
1956,2015,5,11,605.77
1957,2015,5,12,606.92
1958,2015,5,13,607.31
1959,2015,5,14,600.5
1960,2015,5,15,598.4
1961,2015,5,16,
1962,2015,5,17,
1963,2015,5,18,597.1
1964,2015,5,19,599.06
1965,2015,5,20,603.09
1966,2015,5,21,
1967,2015,5,22,605.41
1968,2015,5,23,
1969,2015,5,24,
1970,2015,5,25,607.6
1971,2015,5,26,609.87
1972,2015,5,27,612.62
1973,2015,5,28,616.14
1974,2015,5,29,617.45
1975,2015,5,30,
1976,2015,5,31,
1977,2015,6,1,616.66
1978,2015,6,2,621.69
1979,2015,6,3,622.21
1980,2015,6,4,626.01
1981,2015,6,5,628.06
1982,2015,6,6,
1983,2015,6,7,
1984,2015,6,8,635.61
1985,2015,6,9,633.7
1986,2015,6,10,626.55
1987,2015,6,11,624.45
1988,2015,6,12,631.98
1989,2015,6,13,
1990,2015,6,14,
1991,2015,6,15,631.06
1992,2015,6,16,634.13
1993,2015,6,17,633.69
1994,2015,6,18,637.8
1995,2015,6,19,629.59
1996,2015,6,20,
1997,2015,6,21,
1998,2015,6,22,632.31
1999,2015,6,23,630.64
2000,2015,6,24,634.54
2001,2015,6,25,632.82
2002,2015,6,26,631.81
2003,2015,6,27,
2004,2015,6,28,
2005,2015,6,29,
2006,2015,6,30,634.58
2007,2015,7,1,639.04
2008,2015,7,2,639.04
2009,2015,7,3,637.02
2010,2015,7,4,
2011,2015,7,5,
2012,2015,7,6,636.39
2013,2015,7,7,641.5
2014,2015,7,8,648.33
2015,2015,7,9,652.4
2016,2015,7,10,646.94
2017,2015,7,11,
2018,2015,7,12,
2019,2015,7,13,646.15
2020,2015,7,14,647.68
2021,2015,7,15,643.6
2022,2015,7,16,
2023,2015,7,17,643.07
2024,2015,7,18,
2025,2015,7,19,
2026,2015,7,20,644.9
2027,2015,7,21,649.3
2028,2015,7,22,651.17
2029,2015,7,23,654.19
2030,2015,7,24,654.29
2031,2015,7,25,
2032,2015,7,26,
2033,2015,7,27,660.67
2034,2015,7,28,665.18
2035,2015,7,29,664.5
2036,2015,7,30,665.52
2037,2015,7,31,672.19
2038,2015,8,1,
2039,2015,8,2,
2040,2015,8,3,671.11
2041,2015,8,4,678.44
2042,2015,8,5,677.36
2043,2015,8,6,682.55
2044,2015,8,7,684.12
2045,2015,8,8,
2046,2015,8,9,
2047,2015,8,10,678.36
2048,2015,8,11,676.43
2049,2015,8,12,680.32
2050,2015,8,13,681.76
2051,2015,8,14,684.89
2052,2015,8,15,
2053,2015,8,16,
2054,2015,8,17,683.83
2055,2015,8,18,689.36
2056,2015,8,19,697.25
2057,2015,8,20,694.88
2058,2015,8,21,694.19
2059,2015,8,22,
2060,2015,8,23,
2061,2015,8,24,693.94
2062,2015,8,25,705.68
2063,2015,8,26,699.91
2064,2015,8,27,706.24
2065,2015,8,28,699.69
2066,2015,8,29,
2067,2015,8,30,
2068,2015,8,31,690.12
2069,2015,9,1,695.25
2070,2015,9,2,691.88
2071,2015,9,3,688.24
2072,2015,9,4,688.41
2073,2015,9,5,
2074,2015,9,6,
2075,2015,9,7,691.22
2076,2015,9,8,693.78
2077,2015,9,9,688.33
2078,2015,9,10,688.33
2079,2015,9,11,691.03
2080,2015,9,12,
2081,2015,9,13,
2082,2015,9,14,684.54
2083,2015,9,15,688.65
2084,2015,9,16,686.38
2085,2015,9,17,680.16
2086,2015,9,18,
2087,2015,9,19,
2088,2015,9,20,
2089,2015,9,21,676.74
2090,2015,9,22,682.67
2091,2015,9,23,696.47
2092,2015,9,24,700.43
2093,2015,9,25,705.92
2094,2015,9,26,
2095,2015,9,27,
2096,2015,9,28,697.91
2097,2015,9,29,705.29
2098,2015,9,30,704.68
2099,2015,10,1,698.72
2100,2015,10,2,695.53
2101,2015,10,3,
2102,2015,10,4,
2103,2015,10,5,695.33
2104,2015,10,6,685.83
2105,2015,10,7,681.29
2106,2015,10,8,678.59
2107,2015,10,9,681.7
2108,2015,10,10,
2109,2015,10,11,
2110,2015,10,12,
2111,2015,10,13,675.37
2112,2015,10,14,683.05
2113,2015,10,15,681.07
2114,2015,10,16,675.62
2115,2015,10,17,
2116,2015,10,18,
2117,2015,10,19,673.91
2118,2015,10,20,679.31
2119,2015,10,21,684.21
2120,2015,10,22,692.7
2121,2015,10,23,691.62
2122,2015,10,24,
2123,2015,10,25,
2124,2015,10,26,686.95
2125,2015,10,27,685.64
2126,2015,10,28,687.45
2127,2015,10,29,687.37
2128,2015,10,30,690.34
2129,2015,10,31,
2130,2015,11,1,
2131,2015,11,2,690.32
2132,2015,11,3,691.92
2133,2015,11,4,691.19
2134,2015,11,5,688.94
2135,2015,11,6,693.49
2136,2015,11,7,
2137,2015,11,8,
2138,2015,11,9,697.07
2139,2015,11,10,701.26
2140,2015,11,11,702.7
2141,2015,11,12,699.08
2142,2015,11,13,702.51
2143,2015,11,14,
2144,2015,11,15,
2145,2015,11,16,705.09
2146,2015,11,17,709.59
2147,2015,11,18,710.46
2148,2015,11,19,714.12
2149,2015,11,20,711.96
2150,2015,11,21,
2151,2015,11,22,
2152,2015,11,23,709.04
2153,2015,11,24,715.66
2154,2015,11,25,711.42
2155,2015,11,26,713.47
2156,2015,11,27,712.13
2157,2015,11,28,
2158,2015,11,29,
2159,2015,11,30,712.63
2160,2015,12,1,711.2
2161,2015,12,2,707.15
2162,2015,12,3,703.47
2163,2015,12,4,701.56
2164,2015,12,5,
2165,2015,12,6,
2166,2015,12,7,701.04
2167,2015,12,8,
2168,2015,12,9,706.34
2169,2015,12,10,704.7
2170,2015,12,11,703.54
2171,2015,12,12,
2172,2015,12,13,
2173,2015,12,14,707.11
2174,2015,12,15,711.52
2175,2015,12,16,709.82
2176,2015,12,17,709.23
2177,2015,12,18,708.5
2178,2015,12,19,
2179,2015,12,20,
2180,2015,12,21,702.7
2181,2015,12,22,694.37
2182,2015,12,23,693.72
2183,2015,12,24,696.26
2184,2015,12,25,
2185,2015,12,26,
2186,2015,12,27,
2187,2015,12,28,700.77
2188,2015,12,29,704.42
2189,2015,12,30,707.34
2190,2015,12,31,
