,year,mes,Día,1.Dólar observado
225,2020,8,13,792.69
226,2020,8,14,793.32
227,2020,8,15,
228,2020,8,16,
229,2020,8,17,796.73
230,2020,8,18,803.4
231,2020,8,19,796.23
232,2020,8,20,784.25
233,2020,8,21,785.84
234,2020,8,22,
235,2020,8,23,
236,2020,8,24,790.88
237,2020,8,25,786.17
238,2020,8,26,784.44
239,2020,8,27,786.91
240,2020,8,28,784.27
241,2020,8,29,
242,2020,8,30,
243,2020,8,31,779.92
244,2020,9,1,776.46
245,2020,9,2,770.59
246,2020,9,3,771.45
247,2020,9,4,773.71
248,2020,9,5,
249,2020,9,6,
250,2020,9,7,773.76
251,2020,9,8,773.24
252,2020,9,9,776.65
253,2020,9,10,767.87
254,2020,9,11,764.99
255,2020,9,12,
256,2020,9,13,
257,2020,9,14,768.34
258,2020,9,15,767.01
259,2020,9,16,760.01
260,2020,9,17,761.54
261,2020,9,18,
262,2020,9,19,
263,2020,9,20,
264,2020,9,21,764.34
265,2020,9,22,772.83
266,2020,9,23,773.4
267,2020,9,24,781.44
268,2020,9,25,788.02
269,2020,9,26,
270,2020,9,27,
271,2020,9,28,787.15
272,2020,9,29,784.19
273,2020,9,30,784.46
274,2020,10,1,788.15
275,2020,10,2,785.04
276,2020,10,3,
277,2020,10,4,
278,2020,10,5,790.81
279,2020,10,6,794.34
280,2020,10,7,797.35
281,2020,10,8,795.05
282,2020,10,9,797.25
283,2020,10,10,
284,2020,10,11,
285,2020,10,12,
286,2020,10,13,796.05
287,2020,10,14,797.66
288,2020,10,15,798.56
289,2020,10,16,801.91
290,2020,10,17,
291,2020,10,18,
292,2020,10,19,795.68
293,2020,10,20,788.27
294,2020,10,21,786.66
295,2020,10,22,784.07
296,2020,10,23,781.41
297,2020,10,24,
298,2020,10,25,
299,2020,10,26,777.72
300,2020,10,27,779.57
301,2020,10,28,772.05
302,2020,10,29,775.56
303,2020,10,30,770.45
304,2020,10,31,
305,2020,11,1,
306,2020,11,2,771.92
307,2020,11,3,769.17
308,2020,11,4,758.53
309,2020,11,5,757.16
310,2020,11,6,752.01
311,2020,11,7,
312,2020,11,8,
313,2020,11,9,759.25
314,2020,11,10,753.75
315,2020,11,11,760.9
316,2020,11,12,757.42
317,2020,11,13,757.43
318,2020,11,14,
319,2020,11,15,
320,2020,11,16,766.7
321,2020,11,17,767.86
322,2020,11,18,767.05
323,2020,11,19,758.1
324,2020,11,20,758.62
325,2020,11,21,
326,2020,11,22,
327,2020,11,23,761.55
328,2020,11,24,765.96
329,2020,11,25,772.83
330,2020,11,26,771.68
331,2020,11,27,766.0
332,2020,11,28,
333,2020,11,29,
334,2020,11,30,766.69
335,2020,12,1,767.29
336,2020,12,2,760.16
337,2020,12,3,755.34
338,2020,12,4,752.03
339,2020,12,5,
340,2020,12,6,
341,2020,12,7,747.61
342,2020,12,8,
343,2020,12,9,744.82
344,2020,12,10,739.45
345,2020,12,11,738.17
346,2020,12,12,
347,2020,12,13,
348,2020,12,14,733.55
349,2020,12,15,731.58
350,2020,12,16,734.23
351,2020,12,17,735.09
352,2020,12,18,723.44
353,2020,12,19,
354,2020,12,20,
355,2020,12,21,723.85
356,2020,12,22,730.7
357,2020,12,23,728.96
358,2020,12,24,716.25
359,2020,12,25,
360,2020,12,26,
361,2020,12,27,
362,2020,12,28,710.26
363,2020,12,29,710.64
364,2020,12,30,711.24
365,2020,12,31,
