,year,mes,Día,1.Dólar observado
927,2012,7,16,
928,2012,7,17,490.38
929,2012,7,18,488.82
930,2012,7,19,488.42
931,2012,7,20,485.64
932,2012,7,21,
933,2012,7,22,
934,2012,7,23,487.95
935,2012,7,24,493.1
936,2012,7,25,493.32
937,2012,7,26,492.49
938,2012,7,27,485.88
939,2012,7,28,
940,2012,7,29,
941,2012,7,30,483.64
942,2012,7,31,482.83
943,2012,8,1,481.94
944,2012,8,2,483.23
945,2012,8,3,484.6
946,2012,8,4,
947,2012,8,5,
948,2012,8,6,480.52
949,2012,8,7,478.62
950,2012,8,8,477.04
951,2012,8,9,477.07
952,2012,8,10,474.72
953,2012,8,11,
954,2012,8,12,
955,2012,8,13,477.95
956,2012,8,14,482.02
957,2012,8,15,
958,2012,8,16,481.79
959,2012,8,17,483.67
960,2012,8,18,
961,2012,8,19,
962,2012,8,20,484.17
963,2012,8,21,485.52
964,2012,8,22,482.41
965,2012,8,23,482.11
966,2012,8,24,479.63
967,2012,8,25,
968,2012,8,26,
969,2012,8,27,481.33
970,2012,8,28,481.12
971,2012,8,29,480.65
972,2012,8,30,480.59
973,2012,8,31,481.17
974,2012,9,1,
975,2012,9,2,
976,2012,9,3,480.25
977,2012,9,4,481.11
978,2012,9,5,480.93
979,2012,9,6,481.07
980,2012,9,7,477.49
981,2012,9,8,
982,2012,9,9,
983,2012,9,10,474.98
984,2012,9,11,475.24
985,2012,9,12,474.74
986,2012,9,13,473.54
987,2012,9,14,472.86
988,2012,9,15,
989,2012,9,16,
990,2012,9,17,
991,2012,9,18,
992,2012,9,19,
993,2012,9,20,469.65
994,2012,9,21,471.58
995,2012,9,22,
996,2012,9,23,
997,2012,9,24,472.01
998,2012,9,25,475.52
999,2012,9,26,471.19
1000,2012,9,27,471.88
1001,2012,9,28,470.48
1002,2012,9,29,
1003,2012,9,30,
1004,2012,10,1,473.77
1005,2012,10,2,473.08
1006,2012,10,3,472.77
1007,2012,10,4,473.41
1008,2012,10,5,472.76
1009,2012,10,6,
1010,2012,10,7,
1011,2012,10,8,472.37
1012,2012,10,9,474.47
1013,2012,10,10,474.01
1014,2012,10,11,475.02
1015,2012,10,12,472.8
1016,2012,10,13,
1017,2012,10,14,
1018,2012,10,15,
1019,2012,10,16,472.95
1020,2012,10,17,471.54
1021,2012,10,18,472.19
1022,2012,10,19,472.56
1023,2012,10,20,
1024,2012,10,21,
1025,2012,10,22,474.25
1026,2012,10,23,475.67
1027,2012,10,24,481.4
1028,2012,10,25,481.78
1029,2012,10,26,478.87
1030,2012,10,27,
1031,2012,10,28,
1032,2012,10,29,480.3
1033,2012,10,30,481.98
1034,2012,10,31,480.03
1035,2012,11,1,
1036,2012,11,2,
1037,2012,11,3,
1038,2012,11,4,
1039,2012,11,5,480.59
1040,2012,11,6,482.29
1041,2012,11,7,479.78
1042,2012,11,8,479.63
1043,2012,11,9,478.19
1044,2012,11,10,
1045,2012,11,11,
1046,2012,11,12,479.79
1047,2012,11,13,479.98
1048,2012,11,14,483.69
1049,2012,11,15,484.26
1050,2012,11,16,483.94
1051,2012,11,17,
1052,2012,11,18,
1053,2012,11,19,484.48
1054,2012,11,20,480.77
1055,2012,11,21,478.92
1056,2012,11,22,477.81
1057,2012,11,23,476.2
1058,2012,11,24,
1059,2012,11,25,
1060,2012,11,26,478.03
1061,2012,11,27,480.9
1062,2012,11,28,481.05
1063,2012,11,29,481.69
1064,2012,11,30,479.42
1065,2012,12,1,
1066,2012,12,2,
1067,2012,12,3,480.39
1068,2012,12,4,481.28
1069,2012,12,5,481.05
1070,2012,12,6,480.18
1071,2012,12,7,477.97
1072,2012,12,8,
1073,2012,12,9,
1074,2012,12,10,477.04
1075,2012,12,11,476.29
1076,2012,12,12,474.78
1077,2012,12,13,474.92
1078,2012,12,14,474.95
1079,2012,12,15,
1080,2012,12,16,
1081,2012,12,17,474.36
1082,2012,12,18,474.5
1083,2012,12,19,474.81
1084,2012,12,20,474.42
1085,2012,12,21,475.02
1086,2012,12,22,
1087,2012,12,23,
1088,2012,12,24,476.4
1089,2012,12,25,
1090,2012,12,26,479.39
1091,2012,12,27,479.09
1092,2012,12,28,478.6
1093,2012,12,29,
1094,2012,12,30,
1095,2012,12,31,
