,year,mes,Día,1.Dólar observado
1069,1992,12,5,
1070,1992,12,6,
1071,1992,12,7,381.31
1072,1992,12,8,
1073,1992,12,9,381.57
1074,1992,12,10,381.37
1075,1992,12,11,380.57
1076,1992,12,12,
1077,1992,12,13,
1078,1992,12,14,379.41
1079,1992,12,15,377.33
1080,1992,12,16,377.45
1081,1992,12,17,377.39
1082,1992,12,18,378.2
1083,1992,12,19,
1084,1992,12,20,
1085,1992,12,21,379.87
1086,1992,12,22,379.59
1087,1992,12,23,380.04
1088,1992,12,24,380.36
1089,1992,12,25,
1090,1992,12,26,
1091,1992,12,27,
1092,1992,12,28,380.89
1093,1992,12,29,381.95
1094,1992,12,30,382.33
1095,1992,12,31,
