,year,mes,Día,1.Dólar observado
365,1991,1,1,
366,1991,1,2,337.09
367,1991,1,3,336.98
368,1991,1,4,336.67
369,1991,1,5,
370,1991,1,6,
371,1991,1,7,336.77
372,1991,1,8,336.87
373,1991,1,9,336.83
374,1991,1,10,336.88
375,1991,1,11,336.96
376,1991,1,12,
377,1991,1,13,
378,1991,1,14,337.05
379,1991,1,15,337.16
380,1991,1,16,337.65
381,1991,1,17,337.77
382,1991,1,18,337.76
383,1991,1,19,
384,1991,1,20,
385,1991,1,21,337.89
386,1991,1,22,337.47
387,1991,1,23,337.46
388,1991,1,24,337.25
389,1991,1,25,337.19
390,1991,1,26,
391,1991,1,27,
392,1991,1,28,337.38
393,1991,1,29,337.29
394,1991,1,30,337.32
395,1991,1,31,337.38
396,1991,2,1,337.34
397,1991,2,2,
398,1991,2,3,
399,1991,2,4,337.41
400,1991,2,5,337.39
401,1991,2,6,337.4
402,1991,2,7,337.39
403,1991,2,8,337.38
404,1991,2,9,
405,1991,2,10,
406,1991,2,11,337.47
407,1991,2,12,337.5
408,1991,2,13,337.48
409,1991,2,14,337.49
410,1991,2,15,337.44
411,1991,2,16,
412,1991,2,17,
413,1991,2,18,337.74
414,1991,2,19,337.58
415,1991,2,20,337.62
416,1991,2,21,337.6
417,1991,2,22,337.57
418,1991,2,23,
419,1991,2,24,
420,1991,2,25,337.72
421,1991,2,26,337.65
422,1991,2,27,337.68
423,1991,2,28,337.67
424,1991,3,1,337.66
425,1991,3,2,
426,1991,3,3,
427,1991,3,4,338.33
428,1991,3,5,339.07
429,1991,3,6,339.65
430,1991,3,7,339.11
431,1991,3,8,338.82
432,1991,3,9,
433,1991,3,10,
434,1991,3,11,338.99
435,1991,3,12,338.98
436,1991,3,13,338.59
437,1991,3,14,338.6
438,1991,3,15,338.67
439,1991,3,16,
440,1991,3,17,
441,1991,3,18,338.89
442,1991,3,19,339.52
443,1991,3,20,339.89
444,1991,3,21,340.36
445,1991,3,22,341.8
446,1991,3,23,
447,1991,3,24,
448,1991,3,25,343.15
449,1991,3,26,345.43
450,1991,3,27,344.87
451,1991,3,28,344.38
452,1991,3,29,
453,1991,3,30,
454,1991,3,31,
455,1991,4,1,344.1
456,1991,4,2,343.98
457,1991,4,3,342.84
458,1991,4,4,340.31
459,1991,4,5,341.68
460,1991,4,6,
461,1991,4,7,
462,1991,4,8,343.26
463,1991,4,9,341.75
464,1991,4,10,339.3
465,1991,4,11,338.56
466,1991,4,12,339.08
467,1991,4,13,
468,1991,4,14,
469,1991,4,15,340.05
470,1991,4,16,340.75
471,1991,4,17,339.83
472,1991,4,18,339.38
473,1991,4,19,338.91
474,1991,4,20,
475,1991,4,21,
476,1991,4,22,338.75
477,1991,4,23,339.42
478,1991,4,24,339.11
479,1991,4,25,339.05
480,1991,4,26,338.38
481,1991,4,27,
482,1991,4,28,
483,1991,4,29,338.86
484,1991,4,30,338.9
485,1991,5,1,
486,1991,5,2,337.44
487,1991,5,3,337.33
488,1991,5,4,
489,1991,5,5,
490,1991,5,6,337.41
491,1991,5,7,337.82
492,1991,5,8,337.66
493,1991,5,9,337.92
494,1991,5,10,337.99
495,1991,5,11,
496,1991,5,12,
497,1991,5,13,338.4
498,1991,5,14,338.67
499,1991,5,15,338.79
500,1991,5,16,339.45
501,1991,5,17,341.03
502,1991,5,18,
503,1991,5,19,
504,1991,5,20,342.42
505,1991,5,21,
506,1991,5,22,342.89
507,1991,5,23,343.79
508,1991,5,24,342.4
509,1991,5,25,
510,1991,5,26,
511,1991,5,27,342.37
512,1991,5,28,341.63
513,1991,5,29,341.65
514,1991,5,30,
515,1991,5,31,341.95
516,1991,6,1,
517,1991,6,2,
518,1991,6,3,342.52
519,1991,6,4,342.78
520,1991,6,5,342.89
521,1991,6,6,343.19
522,1991,6,7,343.24
523,1991,6,8,
524,1991,6,9,
525,1991,6,10,343.98
526,1991,6,11,344.28
527,1991,6,12,344.48
528,1991,6,13,344.79
529,1991,6,14,345.04
530,1991,6,15,
531,1991,6,16,
532,1991,6,17,345.88
533,1991,6,18,341.78
534,1991,6,19,344.29
535,1991,6,20,346.2
536,1991,6,21,344.35
537,1991,6,22,
538,1991,6,23,
539,1991,6,24,345.44
540,1991,6,25,347.55
541,1991,6,26,349.06
542,1991,6,27,348.3
543,1991,6,28,347.76
544,1991,6,29,
545,1991,6,30,
546,1991,7,1,348.04
547,1991,7,2,348.16
548,1991,7,3,349.87
549,1991,7,4,351.02
550,1991,7,5,353.51
551,1991,7,6,
552,1991,7,7,
553,1991,7,8,351.11
554,1991,7,9,349.66
555,1991,7,10,350.01
556,1991,7,11,350.02
557,1991,7,12,349.19
558,1991,7,13,
559,1991,7,14,
560,1991,7,15,348.26
561,1991,7,16,348.06
562,1991,7,17,347.73
563,1991,7,18,346.82
564,1991,7,19,346.57
565,1991,7,20,
566,1991,7,21,
567,1991,7,22,346.93
568,1991,7,23,347.07
569,1991,7,24,347.55
570,1991,7,25,348.05
571,1991,7,26,348.02
572,1991,7,27,
573,1991,7,28,
574,1991,7,29,348.26
575,1991,7,30,348.38
576,1991,7,31,348.23
577,1991,8,1,348.31
578,1991,8,2,348.38
579,1991,8,3,
580,1991,8,4,
581,1991,8,5,349.09
582,1991,8,6,349.24
583,1991,8,7,349.34
584,1991,8,8,349.46
585,1991,8,9,349.58
586,1991,8,10,
587,1991,8,11,
588,1991,8,12,350.11
589,1991,8,13,350.33
590,1991,8,14,350.53
591,1991,8,15,
592,1991,8,16,350.82
593,1991,8,17,
