,year,mes,Día,1.Dólar observado
3287,1999,1,1,
3288,1999,1,2,
3289,1999,1,3,
3290,1999,1,4,472.41
3291,1999,1,5,471.61
3292,1999,1,6,470.57
3293,1999,1,7,468.69
3294,1999,1,8,470.88
3295,1999,1,9,
3296,1999,1,10,
3297,1999,1,11,470.23
3298,1999,1,12,471.12
3299,1999,1,13,473.36
3300,1999,1,14,477.96
3301,1999,1,15,476.01
3302,1999,1,16,
3303,1999,1,17,
3304,1999,1,18,478.77
3305,1999,1,19,476.91
3306,1999,1,20,478.54
3307,1999,1,21,478.51
3308,1999,1,22,478.38
3309,1999,1,23,
3310,1999,1,24,
3311,1999,1,25,479.37
3312,1999,1,26,478.34
3313,1999,1,27,478.28
3314,1999,1,28,480.44
3315,1999,1,29,483.25
3316,1999,1,30,
3317,1999,1,31,
3318,1999,2,1,488.34
3319,1999,2,2,488.71
3320,1999,2,3,490.99
3321,1999,2,4,492.44
3322,1999,2,5,489.92
3323,1999,2,6,
3324,1999,2,7,
3325,1999,2,8,488.01
3326,1999,2,9,489.75
3327,1999,2,10,492.53
3328,1999,2,11,492.7
3329,1999,2,12,493.26
3330,1999,2,13,
3331,1999,2,14,
3332,1999,2,15,493.47
3333,1999,2,16,496.64
3334,1999,2,17,497.57
3335,1999,2,18,497.71
3336,1999,2,19,496.54
3337,1999,2,20,
3338,1999,2,21,
3339,1999,2,22,495.88
3340,1999,2,23,494.29
3341,1999,2,24,494.82
3342,1999,2,25,496.66
3343,1999,2,26,498.74
3344,1999,2,27,
3345,1999,2,28,
3346,1999,3,1,501.15
3347,1999,3,2,502.46
3348,1999,3,3,502.35
3349,1999,3,4,500.55
3350,1999,3,5,496.69
3351,1999,3,6,
3352,1999,3,7,
3353,1999,3,8,499.38
3354,1999,3,9,495.12
3355,1999,3,10,493.1
3356,1999,3,11,492.54
3357,1999,3,12,489.76
3358,1999,3,13,
3359,1999,3,14,
3360,1999,3,15,490.34
3361,1999,3,16,492.63
3362,1999,3,17,489.86
3363,1999,3,18,489.68
3364,1999,3,19,489.83
3365,1999,3,20,
3366,1999,3,21,
3367,1999,3,22,489.64
3368,1999,3,23,489.45
3369,1999,3,24,489.95
3370,1999,3,25,490.15
3371,1999,3,26,487.99
3372,1999,3,27,
3373,1999,3,28,
3374,1999,3,29,485.05
3375,1999,3,30,485.64
3376,1999,3,31,483.83
3377,1999,4,1,484.08
3378,1999,4,2,
3379,1999,4,3,
3380,1999,4,4,
3381,1999,4,5,486.27
3382,1999,4,6,485.81
3383,1999,4,7,482.7
3384,1999,4,8,484.7
3385,1999,4,9,485.56
3386,1999,4,10,
3387,1999,4,11,
3388,1999,4,12,483.92
3389,1999,4,13,482.86
3390,1999,4,14,482.02
3391,1999,4,15,479.05
3392,1999,4,16,477.9
3393,1999,4,17,
3394,1999,4,18,
3395,1999,4,19,476.66
3396,1999,4,20,475.33
3397,1999,4,21,476.11
3398,1999,4,22,478.26
3399,1999,4,23,481.52
3400,1999,4,24,
3401,1999,4,25,
3402,1999,4,26,484.27
3403,1999,4,27,484.58
3404,1999,4,28,485.51
3405,1999,4,29,485.47
3406,1999,4,30,486.3
3407,1999,5,1,
3408,1999,5,2,
3409,1999,5,3,483.92
3410,1999,5,4,483.37
3411,1999,5,5,480.99
3412,1999,5,6,478.31
3413,1999,5,7,478.46
3414,1999,5,8,
3415,1999,5,9,
3416,1999,5,10,477.71
3417,1999,5,11,476.51
3418,1999,5,12,476.35
3419,1999,5,13,478.96
3420,1999,5,14,481.4
3421,1999,5,15,
3422,1999,5,16,
3423,1999,5,17,486.18
3424,1999,5,18,486.58
3425,1999,5,19,487.15
3426,1999,5,20,486.95
3427,1999,5,21,
3428,1999,5,22,
3429,1999,5,23,
3430,1999,5,24,489.92
3431,1999,5,25,491.27
3432,1999,5,26,496.06
3433,1999,5,27,495.03
3434,1999,5,28,492.4
3435,1999,5,29,
3436,1999,5,30,
3437,1999,5,31,493.26
3438,1999,6,1,491.04
3439,1999,6,2,493.22
3440,1999,6,3,
3441,1999,6,4,495.07
3442,1999,6,5,
3443,1999,6,6,
3444,1999,6,7,494.87
3445,1999,6,8,494.28
3446,1999,6,9,494.09
3447,1999,6,10,496.68
3448,1999,6,11,498.41
3449,1999,6,12,
3450,1999,6,13,
3451,1999,6,14,498.63
3452,1999,6,15,498.32
3453,1999,6,16,497.88
3454,1999,6,17,500.28
3455,1999,6,18,503.16
3456,1999,6,19,
3457,1999,6,20,
3458,1999,6,21,505.8
3459,1999,6,22,512.61
3460,1999,6,23,511.03
3461,1999,6,24,508.8
3462,1999,6,25,512.86
3463,1999,6,26,
3464,1999,6,27,
3465,1999,6,28,517.38
3466,1999,6,29,
3467,1999,6,30,518.9
3468,1999,7,1,517.93
3469,1999,7,2,517.33
3470,1999,7,3,
3471,1999,7,4,
3472,1999,7,5,517.31
3473,1999,7,6,513.11
3474,1999,7,7,512.44
3475,1999,7,8,515.94
3476,1999,7,9,517.6
3477,1999,7,10,
3478,1999,7,11,
3479,1999,7,12,517.62
3480,1999,7,13,519.24
3481,1999,7,14,519.86
3482,1999,7,15,518.1
3483,1999,7,16,517.86
3484,1999,7,17,
3485,1999,7,18,
3486,1999,7,19,517.16
3487,1999,7,20,515.86
3488,1999,7,21,514.76
3489,1999,7,22,517.07
3490,1999,7,23,518.51
3491,1999,7,24,
3492,1999,7,25,
3493,1999,7,26,517.97
3494,1999,7,27,517.48
3495,1999,7,28,514.99
3496,1999,7,29,514.13
3497,1999,7,30,515.97
3498,1999,7,31,
3499,1999,8,1,
3500,1999,8,2,513.04
3501,1999,8,3,512.69
3502,1999,8,4,513.58
3503,1999,8,5,513.63
3504,1999,8,6,513.35
3505,1999,8,7,
3506,1999,8,8,
3507,1999,8,9,512.46
3508,1999,8,10,511.14
3509,1999,8,11,510.21
3510,1999,8,12,511.23
3511,1999,8,13,510.61
3512,1999,8,14,
3513,1999,8,15,
3514,1999,8,16,511.71
3515,1999,8,17,511.03
3516,1999,8,18,511.52
3517,1999,8,19,511.88
3518,1999,8,20,513.51
3519,1999,8,21,
3520,1999,8,22,
3521,1999,8,23,514.7
3522,1999,8,24,513.87
3523,1999,8,25,514.96
3524,1999,8,26,515.16
3525,1999,8,27,514.28
3526,1999,8,28,
3527,1999,8,29,
3528,1999,8,30,515.19
3529,1999,8,31,516.98
3530,1999,9,1,517.49
3531,1999,9,2,516.83
3532,1999,9,3,519.6
3533,1999,9,4,
3534,1999,9,5,
3535,1999,9,6,
3536,1999,9,7,522.2
3537,1999,9,8,523.73
3538,1999,9,9,521.37
3539,1999,9,10,522.33
3540,1999,9,11,
3541,1999,9,12,
3542,1999,9,13,525.19
3543,1999,9,14,524.44
3544,1999,9,15,523.3
3545,1999,9,16,524.71
3546,1999,9,17,524.73
3547,1999,9,18,
3548,1999,9,19,
3549,1999,9,20,523.67
3550,1999,9,21,525.47
3551,1999,9,22,525.26
3552,1999,9,23,527.53
3553,1999,9,24,528.42
3554,1999,9,25,
3555,1999,9,26,
3556,1999,9,27,530.12
3557,1999,9,28,528.72
3558,1999,9,29,529.29
3559,1999,9,30,531.11
3560,1999,10,1,531.83
3561,1999,10,2,
3562,1999,10,3,
3563,1999,10,4,531.84
3564,1999,10,5,531.44
3565,1999,10,6,529.79
3566,1999,10,7,531.07
3567,1999,10,8,531.03
3568,1999,10,9,
3569,1999,10,10,
3570,1999,10,11,532.13
3571,1999,10,12,
3572,1999,10,13,532.74
3573,1999,10,14,535.02
3574,1999,10,15,536.9
3575,1999,10,16,
3576,1999,10,17,
3577,1999,10,18,540.83
3578,1999,10,19,542.86
3579,1999,10,20,543.99
3580,1999,10,21,542.65
3581,1999,10,22,541.9
3582,1999,10,23,
3583,1999,10,24,
3584,1999,10,25,541.15
3585,1999,10,26,543.1
3586,1999,10,27,544.5
3587,1999,10,28,547.05
3588,1999,10,29,547.57
3589,1999,10,30,
3590,1999,10,31,
3591,1999,11,1,
3592,1999,11,2,548.51
3593,1999,11,3,548.06
3594,1999,11,4,549.91
3595,1999,11,5,549.78
3596,1999,11,6,
3597,1999,11,7,
3598,1999,11,8,550.93
3599,1999,11,9,549.09
3600,1999,11,10,544.93
3601,1999,11,11,542.11
3602,1999,11,12,542.85
3603,1999,11,13,
3604,1999,11,14,
3605,1999,11,15,540.39
3606,1999,11,16,537.6
3607,1999,11,17,538.52
3608,1999,11,18,538.97
3609,1999,11,19,540.73
3610,1999,11,20,
3611,1999,11,21,
3612,1999,11,22,540.32
3613,1999,11,23,540.91
3614,1999,11,24,538.91
3615,1999,11,25,540.65
3616,1999,11,26,543.48
3617,1999,11,27,
3618,1999,11,28,
3619,1999,11,29,545.83
3620,1999,11,30,545.51
3621,1999,12,1,546.79
3622,1999,12,2,546.08
3623,1999,12,3,546.02
3624,1999,12,4,
3625,1999,12,5,
3626,1999,12,6,543.69
3627,1999,12,7,542.09
3628,1999,12,8,
3629,1999,12,9,541.07
3630,1999,12,10,540.15
3631,1999,12,11,
3632,1999,12,12,
3633,1999,12,13,542.27
3634,1999,12,14,538.71
3635,1999,12,15,537.22
3636,1999,12,16,537.08
3637,1999,12,17,536.29
3638,1999,12,18,
3639,1999,12,19,
3640,1999,12,20,535.56
3641,1999,12,21,536.64
3642,1999,12,22,537.23
3643,1999,12,23,537.77
3644,1999,12,24,534.43
3645,1999,12,25,
3646,1999,12,26,
3647,1999,12,27,534.19
3648,1999,12,28,531.22
3649,1999,12,29,530.44
3650,1999,12,30,527.7
3651,1999,12,31,
