,year,mes,Día,1.Dólar observado
731,2022,1,1,
732,2022,1,2,
733,2022,1,3,844.69
734,2022,1,4,851.43
735,2022,1,5,852.03
736,2022,1,6,841.63
737,2022,1,7,838.88
738,2022,1,8,
739,2022,1,9,
740,2022,1,10,831.59
741,2022,1,11,831.39
742,2022,1,12,832.6
743,2022,1,13,826.51
744,2022,1,14,821.87
745,2022,1,15,
746,2022,1,16,
747,2022,1,17,815.39
748,2022,1,18,822.0
749,2022,1,19,820.6
750,2022,1,20,813.46
751,2022,1,21,805.25
752,2022,1,22,
753,2022,1,23,
754,2022,1,24,799.23
755,2022,1,25,800.31
756,2022,1,26,806.06
757,2022,1,27,798.86
758,2022,1,28,799.15
759,2022,1,29,
760,2022,1,30,
761,2022,1,31,810.12
762,2022,2,1,803.88
763,2022,2,2,801.52
764,2022,2,3,805.95
765,2022,2,4,817.29
766,2022,2,5,
767,2022,2,6,
768,2022,2,7,825.58
769,2022,2,8,826.93
770,2022,2,9,824.33
771,2022,2,10,820.79
772,2022,2,11,804.2
773,2022,2,12,
774,2022,2,13,
775,2022,2,14,806.24
776,2022,2,15,812.24
777,2022,2,16,804.17
778,2022,2,17,799.55
779,2022,2,18,798.98
780,2022,2,19,
781,2022,2,20,
782,2022,2,21,793.91
783,2022,2,22,799.99
784,2022,2,23,796.25
785,2022,2,24,787.05
786,2022,2,25,807.26
787,2022,2,26,
788,2022,2,27,
789,2022,2,28,805.25
790,2022,3,1,798.01
791,2022,3,2,803.27
792,2022,3,3,807.31
793,2022,3,4,800.97
794,2022,3,5,
795,2022,3,6,
796,2022,3,7,806.89
797,2022,3,8,808.6
798,2022,3,9,812.03
799,2022,3,10,803.57
800,2022,3,11,806.03
801,2022,3,12,
802,2022,3,13,
803,2022,3,14,802.48
804,2022,3,15,808.41
805,2022,3,16,815.03
806,2022,3,17,803.55
807,2022,3,18,798.13
808,2022,3,19,
809,2022,3,20,
810,2022,3,21,802.23
811,2022,3,22,798.5
812,2022,3,23,793.22
813,2022,3,24,794.44
814,2022,3,25,789.87
815,2022,3,26,
816,2022,3,27,
817,2022,3,28,785.89
818,2022,3,29,778.62
819,2022,3,30,777.1
820,2022,3,31,787.16
821,2022,4,1,787.98
822,2022,4,2,
823,2022,4,3,
824,2022,4,4,783.45
825,2022,4,5,779.33
826,2022,4,6,783.28
827,2022,4,7,794.58
828,2022,4,8,807.88
829,2022,4,9,
830,2022,4,10,
831,2022,4,11,814.28
832,2022,4,12,818.53
833,2022,4,13,806.73
834,2022,4,14,804.78
835,2022,4,15,
836,2022,4,16,
837,2022,4,17,
838,2022,4,18,814.73
839,2022,4,19,817.7
840,2022,4,20,818.18
841,2022,4,21,816.29
842,2022,4,22,817.85
843,2022,4,23,
844,2022,4,24,
845,2022,4,25,834.45
846,2022,4,26,850.85
847,2022,4,27,847.57
848,2022,4,28,847.44
849,2022,4,29,856.58
850,2022,4,30,
851,2022,5,1,
852,2022,5,2,850.78
853,2022,5,3,860.64
854,2022,5,4,856.74
855,2022,5,5,859.33
856,2022,5,6,863.1
857,2022,5,7,
858,2022,5,8,
859,2022,5,9,857.58
860,2022,5,10,867.87
861,2022,5,11,868.06
862,2022,5,12,861.76
863,2022,5,13,867.93
864,2022,5,14,
865,2022,5,15,
866,2022,5,16,861.04
867,2022,5,17,857.98
868,2022,5,18,850.78
869,2022,5,19,849.9
870,2022,5,20,842.38
871,2022,5,21,
872,2022,5,22,
873,2022,5,23,833.58
874,2022,5,24,829.59
875,2022,5,25,833.99
876,2022,5,26,835.43
877,2022,5,27,829.61
878,2022,5,28,
879,2022,5,29,
880,2022,5,30,822.25
881,2022,5,31,826.26
882,2022,6,1,824.35
883,2022,6,2,825.28
884,2022,6,3,815.56
885,2022,6,4,
886,2022,6,5,
887,2022,6,6,813.38
888,2022,6,7,817.99
889,2022,6,8,828.99
890,2022,6,9,821.66
891,2022,6,10,827.19
892,2022,6,11,
893,2022,6,12,
894,2022,6,13,838.61
895,2022,6,14,863.33
896,2022,6,15,866.79
897,2022,6,16,863.95
898,2022,6,17,869.62
899,2022,6,18,
900,2022,6,19,
901,2022,6,20,875.65
902,2022,6,21,
903,2022,6,22,880.82
904,2022,6,23,886.64
905,2022,6,24,898.8
906,2022,6,25,
907,2022,6,26,
908,2022,6,27,
909,2022,6,28,911.49
910,2022,6,29,905.32
911,2022,6,30,919.97
912,2022,7,1,932.08
913,2022,7,2,
914,2022,7,3,
915,2022,7,4,934.54
916,2022,7,5,927.53
917,2022,7,6,948.51
918,2022,7,7,972.66
919,2022,7,8,959.7
920,2022,7,9,
921,2022,7,10,
922,2022,7,11,966.74
923,2022,7,12,989.95
924,2022,7,13,1008.81
925,2022,7,14,1010.16
926,2022,7,15,1042.97
927,2022,7,16,
928,2022,7,17,
929,2022,7,18,988.22
930,2022,7,19,940.9
931,2022,7,20,929.83
932,2022,7,21,919.93
933,2022,7,22,927.49
934,2022,7,23,
935,2022,7,24,
936,2022,7,25,932.83
937,2022,7,26,941.03
938,2022,7,27,922.04
939,2022,7,28,920.49
940,2022,7,29,911.42
941,2022,7,30,
942,2022,7,31,
943,2022,8,1,905.1
944,2022,8,2,893.19
945,2022,8,3,897.22
946,2022,8,4,907.82
947,2022,8,5,903.91
948,2022,8,6,
949,2022,8,7,
950,2022,8,8,914.49
951,2022,8,9,906.03
952,2022,8,10,900.78
953,2022,8,11,889.38
954,2022,8,12,882.33
955,2022,8,13,
956,2022,8,14,
957,2022,8,15,
958,2022,8,16,882.72
959,2022,8,17,882.2
960,2022,8,18,895.76
961,2022,8,19,918.2
962,2022,8,20,
963,2022,8,21,
964,2022,8,22,945.35
965,2022,8,23,945.47
966,2022,8,24,926.94
967,2022,8,25,915.6
968,2022,8,26,910.03
969,2022,8,27,
970,2022,8,28,
971,2022,8,29,900.22
972,2022,8,30,890.9
973,2022,8,31,882.11
