,year,mes,Día,1.Dólar observado
277,1983,5,13,74.82
278,1983,5,14,
279,1983,5,15,
280,1983,5,16,74.97
281,1983,5,17,75.17
282,1983,5,18,75.18
283,1983,5,19,75.38
284,1983,5,20,75.37
285,1983,5,21,
286,1983,5,22,
287,1983,5,23,75.53
288,1983,5,24,75.61
289,1983,5,25,75.7
290,1983,5,26,75.81
291,1983,5,27,75.9
292,1983,5,28,
293,1983,5,29,
294,1983,5,30,76.02
295,1983,5,31,76.15
296,1983,6,1,76.17
297,1983,6,2,76.37
298,1983,6,3,76.42
299,1983,6,4,
300,1983,6,5,
301,1983,6,6,76.45
302,1983,6,7,76.57
303,1983,6,8,76.77
304,1983,6,9,76.85
305,1983,6,10,76.87
306,1983,6,11,
307,1983,6,12,
308,1983,6,13,76.99
309,1983,6,14,77.04
310,1983,6,15,77.04
311,1983,6,16,77.08
312,1983,6,17,77.2
313,1983,6,18,
314,1983,6,19,
315,1983,6,20,77.22
316,1983,6,21,77.23
317,1983,6,22,77.39
318,1983,6,23,77.37
319,1983,6,24,77.53
320,1983,6,25,
321,1983,6,26,
322,1983,6,27,77.52
323,1983,6,28,77.46
324,1983,6,29,77.57
325,1983,6,30,77.62
326,1983,7,1,77.71
327,1983,7,2,
328,1983,7,3,
329,1983,7,4,77.74
330,1983,7,5,77.91
331,1983,7,6,77.81
332,1983,7,7,77.92
333,1983,7,8,77.96
334,1983,7,9,
335,1983,7,10,
336,1983,7,11,78.01
337,1983,7,12,78.14
338,1983,7,13,78.03
339,1983,7,14,78.22
340,1983,7,15,78.25
341,1983,7,16,
342,1983,7,17,
343,1983,7,18,78.31
344,1983,7,19,78.36
345,1983,7,20,78.38
346,1983,7,21,78.53
347,1983,7,22,78.52
348,1983,7,23,
349,1983,7,24,
350,1983,7,25,78.57
351,1983,7,26,78.63
352,1983,7,27,78.7
353,1983,7,28,78.77
354,1983,7,29,78.8
355,1983,7,30,
356,1983,7,31,
357,1983,8,1,78.71
358,1983,8,2,78.88
359,1983,8,3,78.97
360,1983,8,4,79.06
361,1983,8,5,79.09
362,1983,8,6,
363,1983,8,7,
364,1983,8,8,79.15
365,1983,8,9,79.24
366,1983,8,10,79.29
367,1983,8,11,79.35
368,1983,8,12,79.41
369,1983,8,13,
370,1983,8,14,
371,1983,8,15,
372,1983,8,16,79.44
373,1983,8,17,79.57
374,1983,8,18,79.72
375,1983,8,19,79.68
376,1983,8,20,
377,1983,8,21,
378,1983,8,22,79.79
379,1983,8,23,79.87
380,1983,8,24,80.01
381,1983,8,25,79.96
382,1983,8,26,80.08
383,1983,8,27,
384,1983,8,28,
385,1983,8,29,80.21
386,1983,8,30,80.27
387,1983,8,31,80.32
388,1983,9,1,80.19
389,1983,9,2,80.42
390,1983,9,3,
391,1983,9,4,
392,1983,9,5,80.47
393,1983,9,6,80.6
394,1983,9,7,80.66
395,1983,9,8,80.73
396,1983,9,9,80.79
397,1983,9,10,
398,1983,9,11,
399,1983,9,12,80.86
400,1983,9,13,81.1
401,1983,9,14,81.11
402,1983,9,15,81.17
403,1983,9,16,81.25
404,1983,9,17,
405,1983,9,18,
406,1983,9,19,
407,1983,9,20,81.25
408,1983,9,21,81.59
409,1983,9,22,81.71
410,1983,9,23,81.77
411,1983,9,24,
412,1983,9,25,
413,1983,9,26,81.85
414,1983,9,27,82.02
415,1983,9,28,82.08
416,1983,9,29,82.19
417,1983,9,30,82.29
418,1983,10,1,
419,1983,10,2,
420,1983,10,3,82.31
421,1983,10,4,82.55
422,1983,10,5,82.62
423,1983,10,6,82.71
424,1983,10,7,82.77
425,1983,10,8,
426,1983,10,9,
427,1983,10,10,82.85
428,1983,10,11,83.05
429,1983,10,12,
430,1983,10,13,83.12
431,1983,10,14,83.23
432,1983,10,15,
433,1983,10,16,
434,1983,10,17,83.32
435,1983,10,18,83.48
436,1983,10,19,83.54
437,1983,10,20,83.59
438,1983,10,21,83.68
439,1983,10,22,
440,1983,10,23,
441,1983,10,24,83.73
442,1983,10,25,83.93
443,1983,10,26,84.0
444,1983,10,27,84.03
445,1983,10,28,84.11
446,1983,10,29,
447,1983,10,30,
448,1983,10,31,84.18
449,1983,11,1,
450,1983,11,2,84.32
451,1983,11,3,84.46
452,1983,11,4,84.53
453,1983,11,5,
454,1983,11,6,
455,1983,11,7,84.64
456,1983,11,8,84.76
457,1983,11,9,84.83
458,1983,11,10,84.9
459,1983,11,11,84.97
460,1983,11,12,
461,1983,11,13,
462,1983,11,14,85.1
463,1983,11,15,85.23
464,1983,11,16,85.3
465,1983,11,17,85.39
466,1983,11,18,85.45
467,1983,11,19,
468,1983,11,20,
469,1983,11,21,85.52
470,1983,11,22,85.71
471,1983,11,23,85.8
472,1983,11,24,85.85
473,1983,11,25,85.92
474,1983,11,26,
475,1983,11,27,
476,1983,11,28,86.0
477,1983,11,29,86.17
478,1983,11,30,86.26
479,1983,12,1,86.33
480,1983,12,2,86.4
481,1983,12,3,
482,1983,12,4,
483,1983,12,5,86.48
484,1983,12,6,86.66
485,1983,12,7,86.73
486,1983,12,8,
487,1983,12,9,86.8
488,1983,12,10,
489,1983,12,11,
490,1983,12,12,86.95
491,1983,12,13,87.02
492,1983,12,14,87.08
493,1983,12,15,87.11
494,1983,12,16,87.18
495,1983,12,17,
496,1983,12,18,
497,1983,12,19,87.2
498,1983,12,20,87.26
499,1983,12,21,87.29
500,1983,12,22,87.32
501,1983,12,23,87.33
502,1983,12,24,
503,1983,12,25,
504,1983,12,26,87.39
505,1983,12,27,87.42
506,1983,12,28,87.47
507,1983,12,29,87.5
508,1983,12,30,87.51
509,1983,12,31,
