,year,mes,Día,1.Dólar observado
2682,2007,5,6,
2683,2007,5,7,520.72
2684,2007,5,8,517.83
2685,2007,5,9,519.33
2686,2007,5,10,519.13
2687,2007,5,11,518.46
2688,2007,5,12,
2689,2007,5,13,
2690,2007,5,14,518.33
2691,2007,5,15,518.63
2692,2007,5,16,518.18
2693,2007,5,17,517.64
2694,2007,5,18,521.41
2695,2007,5,19,
2696,2007,5,20,
2697,2007,5,21,
2698,2007,5,22,521.94
2699,2007,5,23,522.01
2700,2007,5,24,525.14
2701,2007,5,25,525.61
2702,2007,5,26,
2703,2007,5,27,
2704,2007,5,28,523.29
2705,2007,5,29,526.31
2706,2007,5,30,526.2
2707,2007,5,31,527.52
2708,2007,6,1,525.1
2709,2007,6,2,
2710,2007,6,3,
2711,2007,6,4,524.3
2712,2007,6,5,525.7
2713,2007,6,6,524.77
2714,2007,6,7,526.55
2715,2007,6,8,527.63
2716,2007,6,9,
2717,2007,6,10,
2718,2007,6,11,529.18
2719,2007,6,12,527.85
2720,2007,6,13,528.39
2721,2007,6,14,529.32
2722,2007,6,15,529.0
2723,2007,6,16,
2724,2007,6,17,
2725,2007,6,18,526.43
2726,2007,6,19,524.59
2727,2007,6,20,524.1
2728,2007,6,21,524.15
2729,2007,6,22,525.41
2730,2007,6,23,
2731,2007,6,24,
2732,2007,6,25,526.05
2733,2007,6,26,527.38
2734,2007,6,27,527.96
2735,2007,6,28,529.78
2736,2007,6,29,527.46
2737,2007,6,30,
2738,2007,7,1,
2739,2007,7,2,
2740,2007,7,3,526.86
2741,2007,7,4,525.56
2742,2007,7,5,523.86
2743,2007,7,6,523.97
2744,2007,7,7,
2745,2007,7,8,
2746,2007,7,9,522.16
2747,2007,7,10,519.55
2748,2007,7,11,520.01
2749,2007,7,12,518.84
2750,2007,7,13,516.81
2751,2007,7,14,
2752,2007,7,15,
2753,2007,7,16,
2754,2007,7,17,514.66
2755,2007,7,18,515.33
2756,2007,7,19,516.01
2757,2007,7,20,513.0
2758,2007,7,21,
2759,2007,7,22,
2760,2007,7,23,515.72
2761,2007,7,24,514.82
2762,2007,7,25,517.37
2763,2007,7,26,520.55
2764,2007,7,27,523.64
2765,2007,7,28,
2766,2007,7,29,
2767,2007,7,30,524.29
2768,2007,7,31,523.08
2769,2007,8,1,521.17
2770,2007,8,2,524.12
2771,2007,8,3,521.1
2772,2007,8,4,
2773,2007,8,5,
2774,2007,8,6,521.3
2775,2007,8,7,523.2
2776,2007,8,8,521.62
2777,2007,8,9,518.19
2778,2007,8,10,520.35
2779,2007,8,11,
2780,2007,8,12,
2781,2007,8,13,522.78
2782,2007,8,14,519.31
2783,2007,8,15,
2784,2007,8,16,521.22
2785,2007,8,17,528.37
2786,2007,8,18,
2787,2007,8,19,
2788,2007,8,20,524.52
2789,2007,8,21,522.67
2790,2007,8,22,523.19
2791,2007,8,23,522.16
2792,2007,8,24,524.1
2793,2007,8,25,
2794,2007,8,26,
2795,2007,8,27,524.53
2796,2007,8,28,524.29
2797,2007,8,29,525.95
2798,2007,8,30,525.53
2799,2007,8,31,524.63
2800,2007,9,1,
2801,2007,9,2,
2802,2007,9,3,523.25
2803,2007,9,4,524.05
2804,2007,9,5,523.36
2805,2007,9,6,523.85
2806,2007,9,7,521.41
2807,2007,9,8,
2808,2007,9,9,
2809,2007,9,10,520.76
2810,2007,9,11,517.68
2811,2007,9,12,516.12
2812,2007,9,13,515.26
2813,2007,9,14,513.75
2814,2007,9,15,
2815,2007,9,16,
2816,2007,9,17,
2817,2007,9,18,
2818,2007,9,19,
2819,2007,9,20,514.29
2820,2007,9,21,510.55
2821,2007,9,22,
2822,2007,9,23,
2823,2007,9,24,512.07
2824,2007,9,25,513.05
2825,2007,9,26,513.93
2826,2007,9,27,512.39
2827,2007,9,28,511.72
2828,2007,9,29,
2829,2007,9,30,
2830,2007,10,1,511.23
2831,2007,10,2,509.23
2832,2007,10,3,507.63
2833,2007,10,4,505.61
2834,2007,10,5,506.94
2835,2007,10,6,
2836,2007,10,7,
2837,2007,10,8,503.89
2838,2007,10,9,500.84
2839,2007,10,10,498.46
2840,2007,10,11,496.69
2841,2007,10,12,493.74
2842,2007,10,13,
2843,2007,10,14,
2844,2007,10,15,
2845,2007,10,16,496.21
2846,2007,10,17,499.56
2847,2007,10,18,500.56
2848,2007,10,19,503.2
2849,2007,10,20,
2850,2007,10,21,
2851,2007,10,22,500.79
2852,2007,10,23,504.25
2853,2007,10,24,503.4
2854,2007,10,25,504.65
2855,2007,10,26,500.6
2856,2007,10,27,
2857,2007,10,28,
2858,2007,10,29,494.77
2859,2007,10,30,494.85
2860,2007,10,31,494.64
2861,2007,11,1,
2862,2007,11,2,493.14
2863,2007,11,3,
2864,2007,11,4,
2865,2007,11,5,496.27
2866,2007,11,6,501.23
2867,2007,11,7,500.9
2868,2007,11,8,503.7
2869,2007,11,9,504.17
2870,2007,11,10,
2871,2007,11,11,
2872,2007,11,12,505.8
2873,2007,11,13,507.39
2874,2007,11,14,506.8
2875,2007,11,15,504.96
2876,2007,11,16,506.75
2877,2007,11,17,
2878,2007,11,18,
2879,2007,11,19,507.6
2880,2007,11,20,507.89
2881,2007,11,21,509.01
2882,2007,11,22,512.16
2883,2007,11,23,513.11
2884,2007,11,24,
2885,2007,11,25,
2886,2007,11,26,513.88
2887,2007,11,27,514.26
2888,2007,11,28,516.25
2889,2007,11,29,512.24
2890,2007,11,30,508.47
2891,2007,12,1,
2892,2007,12,2,
2893,2007,12,3,505.38
2894,2007,12,4,506.79
2895,2007,12,5,506.23
2896,2007,12,6,502.55
2897,2007,12,7,496.99
2898,2007,12,8,
2899,2007,12,9,
2900,2007,12,10,496.59
2901,2007,12,11,497.63
2902,2007,12,12,497.5
2903,2007,12,13,498.19
2904,2007,12,14,499.66
2905,2007,12,15,
2906,2007,12,16,
2907,2007,12,17,498.03
2908,2007,12,18,500.9
2909,2007,12,19,499.02
2910,2007,12,20,499.79
2911,2007,12,21,497.85
2912,2007,12,22,
2913,2007,12,23,
2914,2007,12,24,496.25
2915,2007,12,25,
2916,2007,12,26,495.6
2917,2007,12,27,495.49
2918,2007,12,28,495.82
2919,2007,12,29,
2920,2007,12,30,
2921,2007,12,31,
