,year,mes,Día,1.Dólar observado
1461,1994,1,1,
1462,1994,1,2,
1463,1994,1,3,428.47
1464,1994,1,4,429.1
1465,1994,1,5,431.08
1466,1994,1,6,431.68
1467,1994,1,7,430.62
1468,1994,1,8,
1469,1994,1,9,
1470,1994,1,10,429.63
1471,1994,1,11,429.59
1472,1994,1,12,428.93
1473,1994,1,13,429.08
1474,1994,1,14,430.13
1475,1994,1,15,
1476,1994,1,16,
1477,1994,1,17,430.14
1478,1994,1,18,430.27
1479,1994,1,19,430.6
1480,1994,1,20,430.68
1481,1994,1,21,430.95
1482,1994,1,22,
1483,1994,1,23,
1484,1994,1,24,432.78
1485,1994,1,25,433.69
1486,1994,1,26,431.32
1487,1994,1,27,430.02
1488,1994,1,28,429.94
1489,1994,1,29,
1490,1994,1,30,
1491,1994,1,31,430.65
1492,1994,2,1,431.04
1493,1994,2,2,430.99
1494,1994,2,3,430.04
1495,1994,2,4,429.24
1496,1994,2,5,
1497,1994,2,6,
1498,1994,2,7,429.48
1499,1994,2,8,429.14
1500,1994,2,9,428.89
1501,1994,2,10,427.72
1502,1994,2,11,427.06
1503,1994,2,12,
1504,1994,2,13,
1505,1994,2,14,428.54
1506,1994,2,15,428.92
1507,1994,2,16,428.47
1508,1994,2,17,427.63
1509,1994,2,18,427.44
1510,1994,2,19,
1511,1994,2,20,
1512,1994,2,21,427.81
1513,1994,2,22,427.13
1514,1994,2,23,427.71
1515,1994,2,24,428.68
1516,1994,2,25,428.43
1517,1994,2,26,
1518,1994,2,27,
1519,1994,2,28,429.47
1520,1994,3,1,429.38
1521,1994,3,2,428.93
1522,1994,3,3,431.03
1523,1994,3,4,432.64
1524,1994,3,5,
1525,1994,3,6,
1526,1994,3,7,433.35
1527,1994,3,8,432.28
1528,1994,3,9,431.31
1529,1994,3,10,430.88
1530,1994,3,11,432.09
1531,1994,3,12,
1532,1994,3,13,
1533,1994,3,14,432.52
1534,1994,3,15,431.7
1535,1994,3,16,431.23
1536,1994,3,17,431.22
1537,1994,3,18,430.52
1538,1994,3,19,
1539,1994,3,20,
1540,1994,3,21,430.08
1541,1994,3,22,430.11
1542,1994,3,23,430.28
1543,1994,3,24,429.58
1544,1994,3,25,428.49
1545,1994,3,26,
1546,1994,3,27,
1547,1994,3,28,428.51
1548,1994,3,29,429.16
1549,1994,3,30,428.1
1550,1994,3,31,427.0
1551,1994,4,1,
1552,1994,4,2,
1553,1994,4,3,
1554,1994,4,4,426.89
1555,1994,4,5,426.57
1556,1994,4,6,425.45
1557,1994,4,7,425.38
1558,1994,4,8,424.7
1559,1994,4,9,
1560,1994,4,10,
1561,1994,4,11,422.46
1562,1994,4,12,421.38
1563,1994,4,13,421.74
1564,1994,4,14,422.0
1565,1994,4,15,421.81
1566,1994,4,16,
1567,1994,4,17,
1568,1994,4,18,423.4
1569,1994,4,19,424.81
1570,1994,4,20,422.42
1571,1994,4,21,422.92
1572,1994,4,22,424.46
1573,1994,4,23,
1574,1994,4,24,
1575,1994,4,25,426.22
1576,1994,4,26,425.41
1577,1994,4,27,426.29
1578,1994,4,28,428.12
1579,1994,4,29,427.0
1580,1994,4,30,
1581,1994,5,1,
1582,1994,5,2,426.13
1583,1994,5,3,425.13
1584,1994,5,4,425.02
1585,1994,5,5,425.9
1586,1994,5,6,425.5
1587,1994,5,7,
1588,1994,5,8,
1589,1994,5,9,427.06
1590,1994,5,10,426.05
1591,1994,5,11,425.59
1592,1994,5,12,425.39
1593,1994,5,13,424.53
1594,1994,5,14,
1595,1994,5,15,
1596,1994,5,16,424.28
1597,1994,5,17,424.02
1598,1994,5,18,424.02
1599,1994,5,19,423.54
1600,1994,5,20,423.83
1601,1994,5,21,
1602,1994,5,22,
1603,1994,5,23,424.68
1604,1994,5,24,424.49
1605,1994,5,25,424.93
1606,1994,5,26,424.14
1607,1994,5,27,423.1
1608,1994,5,28,
1609,1994,5,29,
1610,1994,5,30,423.37
1611,1994,5,31,422.66
1612,1994,6,1,421.81
1613,1994,6,2,
1614,1994,6,3,421.34
1615,1994,6,4,
1616,1994,6,5,
1617,1994,6,6,422.47
1618,1994,6,7,423.43
1619,1994,6,8,422.46
1620,1994,6,9,421.79
1621,1994,6,10,421.72
1622,1994,6,11,
1623,1994,6,12,
1624,1994,6,13,422.87
1625,1994,6,14,421.79
1626,1994,6,15,421.03
1627,1994,6,16,420.73
1628,1994,6,17,420.65
1629,1994,6,18,
1630,1994,6,19,
1631,1994,6,20,420.41
1632,1994,6,21,418.1
1633,1994,6,22,417.73
1634,1994,6,23,418.03
1635,1994,6,24,420.39
1636,1994,6,25,
1637,1994,6,26,
1638,1994,6,27,419.76
1639,1994,6,28,418.13
1640,1994,6,29,
1641,1994,6,30,418.94
1642,1994,7,1,418.34
1643,1994,7,2,
1644,1994,7,3,
1645,1994,7,4,419.88
1646,1994,7,5,420.47
1647,1994,7,6,419.94
1648,1994,7,7,420.06
1649,1994,7,8,420.67
1650,1994,7,9,
1651,1994,7,10,
1652,1994,7,11,421.77
1653,1994,7,12,419.83
1654,1994,7,13,418.39
1655,1994,7,14,418.54
1656,1994,7,15,418.94
1657,1994,7,16,
1658,1994,7,17,
1659,1994,7,18,419.67
1660,1994,7,19,419.16
1661,1994,7,20,419.78
1662,1994,7,21,421.05
1663,1994,7,22,421.08
1664,1994,7,23,
1665,1994,7,24,
1666,1994,7,25,422.21
1667,1994,7,26,422.07
1668,1994,7,27,422.58
1669,1994,7,28,423.11
1670,1994,7,29,422.84
1671,1994,7,30,
1672,1994,7,31,
1673,1994,8,1,423.98
1674,1994,8,2,422.72
1675,1994,8,3,422.29
1676,1994,8,4,421.59
1677,1994,8,5,420.36
1678,1994,8,6,
1679,1994,8,7,
1680,1994,8,8,420.53
1681,1994,8,9,420.01
1682,1994,8,10,419.03
1683,1994,8,11,418.44
1684,1994,8,12,419.56
1685,1994,8,13,
1686,1994,8,14,
1687,1994,8,15,
1688,1994,8,16,418.47
1689,1994,8,17,418.89
1690,1994,8,18,418.7
1691,1994,8,19,418.08
1692,1994,8,20,
1693,1994,8,21,
1694,1994,8,22,417.06
1695,1994,8,23,416.46
1696,1994,8,24,417.24
1697,1994,8,25,417.54
1698,1994,8,26,418.17
1699,1994,8,27,
1700,1994,8,28,
1701,1994,8,29,419.14
1702,1994,8,30,420.31
1703,1994,8,31,418.89
1704,1994,9,1,418.33
1705,1994,9,2,417.43
1706,1994,9,3,
1707,1994,9,4,
1708,1994,9,5,416.37
1709,1994,9,6,415.99
1710,1994,9,7,415.83
1711,1994,9,8,415.74
1712,1994,9,9,415.87
1713,1994,9,10,
1714,1994,9,11,
1715,1994,9,12,416.44
1716,1994,9,13,415.11
1717,1994,9,14,415.24
1718,1994,9,15,414.24
1719,1994,9,16,414.16
1720,1994,9,17,
1721,1994,9,18,
1722,1994,9,19,
1723,1994,9,20,414.12
1724,1994,9,21,414.51
1725,1994,9,22,414.66
1726,1994,9,23,413.73
1727,1994,9,24,
1728,1994,9,25,
1729,1994,9,26,413.12
1730,1994,9,27,413.65
1731,1994,9,28,413.1
1732,1994,9,29,412.41
1733,1994,9,30,412.2
1734,1994,10,1,
1735,1994,10,2,
1736,1994,10,3,412.32
1737,1994,10,4,414.2
1738,1994,10,5,413.65
1739,1994,10,6,413.73
1740,1994,10,7,413.88
1741,1994,10,8,
1742,1994,10,9,
1743,1994,10,10,414.28
1744,1994,10,11,415.94
1745,1994,10,12,
1746,1994,10,13,415.09
1747,1994,10,14,413.93
1748,1994,10,15,
1749,1994,10,16,
1750,1994,10,17,412.24
1751,1994,10,18,410.22
1752,1994,10,19,410.34
1753,1994,10,20,410.64
1754,1994,10,21,411.08
1755,1994,10,22,
1756,1994,10,23,
1757,1994,10,24,410.73
1758,1994,10,25,411.33
1759,1994,10,26,410.23
1760,1994,10,27,410.52
1761,1994,10,28,410.25
1762,1994,10,29,
1763,1994,10,30,
1764,1994,10,31,409.68
1765,1994,11,1,
1766,1994,11,2,411.15
1767,1994,11,3,409.58
1768,1994,11,4,411.06
1769,1994,11,5,
1770,1994,11,6,
1771,1994,11,7,411.96
1772,1994,11,8,410.97
1773,1994,11,9,410.62
1774,1994,11,10,411.96
1775,1994,11,11,411.74
1776,1994,11,12,
1777,1994,11,13,
1778,1994,11,14,412.21
1779,1994,11,15,413.8
1780,1994,11,16,413.79
1781,1994,11,17,414.92
1782,1994,11,18,414.27
1783,1994,11,19,
1784,1994,11,20,
1785,1994,11,21,415.14
1786,1994,11,22,415.68
1787,1994,11,23,414.84
1788,1994,11,24,414.54
1789,1994,11,25,415.45
1790,1994,11,26,
1791,1994,11,27,
1792,1994,11,28,415.75
1793,1994,11,29,416.61
1794,1994,11,30,416.43
1795,1994,12,1,403.99
1796,1994,12,2,400.65
1797,1994,12,3,
1798,1994,12,4,
1799,1994,12,5,399.68
1800,1994,12,6,397.87
1801,1994,12,7,397.99
1802,1994,12,8,
1803,1994,12,9,398.38
1804,1994,12,10,
1805,1994,12,11,
1806,1994,12,12,399.05
1807,1994,12,13,399.69
1808,1994,12,14,401.89
1809,1994,12,15,404.76
1810,1994,12,16,402.57
1811,1994,12,17,
1812,1994,12,18,
1813,1994,12,19,403.85
1814,1994,12,20,403.88
1815,1994,12,21,402.96
1816,1994,12,22,401.89
1817,1994,12,23,402.65
1818,1994,12,24,
1819,1994,12,25,
1820,1994,12,26,404.19
1821,1994,12,27,404.87
1822,1994,12,28,405.46
1823,1994,12,29,406.47
1824,1994,12,30,404.09
1825,1994,12,31,
