,year,mes,Día,1.Dólar observado
2337,1989,1,1,
2338,1989,1,2,247.2
2339,1989,1,3,247.45
2340,1989,1,4,248.49
2341,1989,1,5,248.69
2342,1989,1,6,248.73
2343,1989,1,7,
2344,1989,1,8,
2345,1989,1,9,248.84
2346,1989,1,10,248.07
2347,1989,1,11,247.51
2348,1989,1,12,247.7
2349,1989,1,13,247.69
2350,1989,1,14,
2351,1989,1,15,
2352,1989,1,16,248.31
2353,1989,1,17,246.85
2354,1989,1,18,246.58
2355,1989,1,19,246.59
2356,1989,1,20,245.87
2357,1989,1,21,
2358,1989,1,22,
2359,1989,1,23,246.12
2360,1989,1,24,246.37
2361,1989,1,25,246.41
2362,1989,1,26,245.87
2363,1989,1,27,245.46
2364,1989,1,28,
2365,1989,1,29,
2366,1989,1,30,245.62
2367,1989,1,31,245.9
2368,1989,2,1,245.84
2369,1989,2,2,246.05
2370,1989,2,3,245.86
2371,1989,2,4,
2372,1989,2,5,
2373,1989,2,6,246.02
2374,1989,2,7,245.31
2375,1989,2,8,246.18
2376,1989,2,9,245.47
2377,1989,2,10,245.34
2378,1989,2,11,
2379,1989,2,12,
2380,1989,2,13,245.98
2381,1989,2,14,245.81
2382,1989,2,15,245.89
2383,1989,2,16,245.64
2384,1989,2,17,245.85
2385,1989,2,18,
2386,1989,2,19,
2387,1989,2,20,245.98
2388,1989,2,21,246.11
2389,1989,2,22,246.04
2390,1989,2,23,245.9
2391,1989,2,24,245.61
2392,1989,2,25,
2393,1989,2,26,
2394,1989,2,27,245.99
2395,1989,2,28,246.01
2396,1989,3,1,246.04
2397,1989,3,2,245.95
2398,1989,3,3,245.82
2399,1989,3,4,
2400,1989,3,5,
2401,1989,3,6,245.95
2402,1989,3,7,246.03
2403,1989,3,8,246.06
2404,1989,3,9,246.18
2405,1989,3,10,246.03
2406,1989,3,11,
2407,1989,3,12,
2408,1989,3,13,246.3
2409,1989,3,14,245.99
2410,1989,3,15,245.98
2411,1989,3,16,247.09
2412,1989,3,17,247.13
2413,1989,3,18,
2414,1989,3,19,
2415,1989,3,20,246.97
2416,1989,3,21,250.0
2417,1989,3,22,255.04
2418,1989,3,23,256.22
2419,1989,3,24,
2420,1989,3,25,
2421,1989,3,26,
2422,1989,3,27,257.04
2423,1989,3,28,257.15
2424,1989,3,29,257.34
2425,1989,3,30,257.06
2426,1989,3,31,254.71
2427,1989,4,1,
2428,1989,4,2,
2429,1989,4,3,252.24
2430,1989,4,4,247.98
2431,1989,4,5,248.94
2432,1989,4,6,249.49
2433,1989,4,7,250.41
2434,1989,4,8,
2435,1989,4,9,
2436,1989,4,10,252.2
2437,1989,4,11,249.97
2438,1989,4,12,250.36
2439,1989,4,13,250.7
2440,1989,4,14,251.32
2441,1989,4,15,
2442,1989,4,16,
2443,1989,4,17,251.53
2444,1989,4,18,251.81
2445,1989,4,19,252.14
2446,1989,4,20,252.57
2447,1989,4,21,252.58
2448,1989,4,22,
2449,1989,4,23,
2450,1989,4,24,252.78
2451,1989,4,25,252.81
2452,1989,4,26,252.56
2453,1989,4,27,252.47
2454,1989,4,28,252.26
2455,1989,4,29,
2456,1989,4,30,
2457,1989,5,1,
2458,1989,5,2,252.38
2459,1989,5,3,252.51
2460,1989,5,4,252.11
2461,1989,5,5,250.92
2462,1989,5,6,
2463,1989,5,7,
2464,1989,5,8,252.16
2465,1989,5,9,252.37
2466,1989,5,10,251.89
2467,1989,5,11,251.44
2468,1989,5,12,250.8
2469,1989,5,13,
2470,1989,5,14,
2471,1989,5,15,252.06
2472,1989,5,16,251.98
2473,1989,5,17,252.14
2474,1989,5,18,252.1
2475,1989,5,19,252.05
2476,1989,5,20,
2477,1989,5,21,
2478,1989,5,22,252.99
2479,1989,5,23,252.97
2480,1989,5,24,253.21
2481,1989,5,25,
2482,1989,5,26,253.02
2483,1989,5,27,
2484,1989,5,28,
2485,1989,5,29,253.56
2486,1989,5,30,254.06
2487,1989,5,31,254.49
2488,1989,6,1,254.25
2489,1989,6,2,254.14
2490,1989,6,3,
2491,1989,6,4,
2492,1989,6,5,253.69
2493,1989,6,6,252.26
2494,1989,6,7,251.74
2495,1989,6,8,253.08
2496,1989,6,9,253.86
2497,1989,6,10,
2498,1989,6,11,
2499,1989,6,12,257.63
2500,1989,6,13,260.53
2501,1989,6,14,263.04
2502,1989,6,15,265.81
2503,1989,6,16,265.72
2504,1989,6,17,
2505,1989,6,18,
2506,1989,6,19,265.95
2507,1989,6,20,266.07
2508,1989,6,21,266.22
2509,1989,6,22,267.2
2510,1989,6,23,267.39
2511,1989,6,24,
2512,1989,6,25,
2513,1989,6,26,268.43
2514,1989,6,27,268.86
2515,1989,6,28,269.41
2516,1989,6,29,
2517,1989,6,30,269.52
2518,1989,7,1,
2519,1989,7,2,
2520,1989,7,3,269.63
2521,1989,7,4,270.58
2522,1989,7,5,271.33
2523,1989,7,6,271.52
2524,1989,7,7,271.79
2525,1989,7,8,
2526,1989,7,9,
2527,1989,7,10,272.1
2528,1989,7,11,272.23
2529,1989,7,12,272.34
2530,1989,7,13,272.55
2531,1989,7,14,272.63
2532,1989,7,15,
2533,1989,7,16,
2534,1989,7,17,272.85
2535,1989,7,18,273.16
2536,1989,7,19,273.43
2537,1989,7,20,273.47
2538,1989,7,21,273.54
2539,1989,7,22,
2540,1989,7,23,
2541,1989,7,24,274.04
2542,1989,7,25,274.17
2543,1989,7,26,274.29
2544,1989,7,27,274.3
2545,1989,7,28,274.39
2546,1989,7,29,
2547,1989,7,30,
2548,1989,7,31,274.7
2549,1989,8,1,274.95
2550,1989,8,2,274.97
2551,1989,8,3,275.0
2552,1989,8,4,275.06
2553,1989,8,5,
2554,1989,8,6,
2555,1989,8,7,275.44
2556,1989,8,8,275.73
2557,1989,8,9,275.86
2558,1989,8,10,275.77
2559,1989,8,11,276.03
2560,1989,8,12,
2561,1989,8,13,
2562,1989,8,14,276.53
2563,1989,8,15,
2564,1989,8,16,276.59
2565,1989,8,17,276.77
2566,1989,8,18,277.04
2567,1989,8,19,
2568,1989,8,20,
2569,1989,8,21,277.39
2570,1989,8,22,277.48
2571,1989,8,23,277.21
2572,1989,8,24,277.19
2573,1989,8,25,277.79
2574,1989,8,26,
2575,1989,8,27,
2576,1989,8,28,278.19
2577,1989,8,29,278.35
2578,1989,8,30,278.42
2579,1989,8,31,278.54
2580,1989,9,1,278.68
2581,1989,9,2,
2582,1989,9,3,
2583,1989,9,4,279.07
2584,1989,9,5,279.25
2585,1989,9,6,279.42
2586,1989,9,7,279.5
2587,1989,9,8,279.57
2588,1989,9,9,
2589,1989,9,10,
2590,1989,9,11,
2591,1989,9,12,280.16
2592,1989,9,13,280.09
2593,1989,9,14,280.16
2594,1989,9,15,280.18
2595,1989,9,16,
2596,1989,9,17,
2597,1989,9,18,
2598,1989,9,19,
2599,1989,9,20,280.78
2600,1989,9,21,280.63
2601,1989,9,22,280.6
2602,1989,9,23,
2603,1989,9,24,
2604,1989,9,25,280.96
2605,1989,9,26,280.94
2606,1989,9,27,280.72
2607,1989,9,28,280.98
2608,1989,9,29,281.02
2609,1989,9,30,
2610,1989,10,1,
2611,1989,10,2,280.88
2612,1989,10,3,281.07
2613,1989,10,4,281.13
2614,1989,10,5,281.11
2615,1989,10,6,281.1
2616,1989,10,7,
2617,1989,10,8,
2618,1989,10,9,281.63
2619,1989,10,10,281.87
2620,1989,10,11,281.85
2621,1989,10,12,
2622,1989,10,13,282.09
2623,1989,10,14,
2624,1989,10,15,
2625,1989,10,16,282.39
2626,1989,10,17,282.56
2627,1989,10,18,282.93
2628,1989,10,19,283.03
2629,1989,10,20,283.22
2630,1989,10,21,
2631,1989,10,22,
2632,1989,10,23,283.96
2633,1989,10,24,284.13
2634,1989,10,25,284.3
2635,1989,10,26,284.3
2636,1989,10,27,284.52
2637,1989,10,28,
2638,1989,10,29,
2639,1989,10,30,285.06
2640,1989,10,31,285.31
2641,1989,11,1,
2642,1989,11,2,285.53
2643,1989,11,3,285.69
2644,1989,11,4,
2645,1989,11,5,
2646,1989,11,6,286.13
2647,1989,11,7,286.39
2648,1989,11,8,286.55
2649,1989,11,9,286.68
2650,1989,11,10,286.69
2651,1989,11,11,
2652,1989,11,12,
2653,1989,11,13,287.23
2654,1989,11,14,287.75
2655,1989,11,15,288.05
2656,1989,11,16,288.24
2657,1989,11,17,288.15
2658,1989,11,18,
2659,1989,11,19,
2660,1989,11,20,288.97
2661,1989,11,21,289.46
2662,1989,11,22,289.95
2663,1989,11,23,290.08
2664,1989,11,24,290.21
2665,1989,11,25,
2666,1989,11,26,
2667,1989,11,27,291.01
2668,1989,11,28,291.26
2669,1989,11,29,291.38
2670,1989,11,30,291.38
2671,1989,12,1,291.56
2672,1989,12,2,
2673,1989,12,3,
2674,1989,12,4,292.68
2675,1989,12,5,293.1
2676,1989,12,6,293.21
2677,1989,12,7,293.31
2678,1989,12,8,
2679,1989,12,9,
2680,1989,12,10,
2681,1989,12,11,294.11
2682,1989,12,12,294.48
2683,1989,12,13,294.42
2684,1989,12,14,
2685,1989,12,15,294.65
2686,1989,12,16,
2687,1989,12,17,
2688,1989,12,18,295.29
2689,1989,12,19,295.36
2690,1989,12,20,294.79
2691,1989,12,21,294.7
2692,1989,12,22,294.92
2693,1989,12,23,
2694,1989,12,24,
2695,1989,12,25,
2696,1989,12,26,296.06
2697,1989,12,27,296.62
2698,1989,12,28,296.69
2699,1989,12,29,296.58
2700,1989,12,30,
2701,1989,12,31,
