,year,mes,Día,1.Dólar observado
1826,1995,1,1,
1827,1995,1,2,402.92
1828,1995,1,3,401.69
1829,1995,1,4,403.81
1830,1995,1,5,403.27
1831,1995,1,6,404.4
1832,1995,1,7,
1833,1995,1,8,
1834,1995,1,9,406.03
1835,1995,1,10,405.0
1836,1995,1,11,404.73
1837,1995,1,12,407.48
1838,1995,1,13,405.62
1839,1995,1,14,
1840,1995,1,15,
1841,1995,1,16,404.5
1842,1995,1,17,404.95
1843,1995,1,18,405.06
1844,1995,1,19,405.65
1845,1995,1,20,406.15
1846,1995,1,21,
1847,1995,1,22,
1848,1995,1,23,407.78
1849,1995,1,24,408.91
1850,1995,1,25,407.43
1851,1995,1,26,406.65
1852,1995,1,27,407.03
1853,1995,1,28,
1854,1995,1,29,
1855,1995,1,30,408.19
1856,1995,1,31,409.87
1857,1995,2,1,410.79
1858,1995,2,2,407.47
1859,1995,2,3,409.06
1860,1995,2,4,
1861,1995,2,5,
1862,1995,2,6,409.41
1863,1995,2,7,410.19
1864,1995,2,8,410.47
1865,1995,2,9,409.48
1866,1995,2,10,409.56
1867,1995,2,11,
1868,1995,2,12,
1869,1995,2,13,411.5
1870,1995,2,14,411.43
1871,1995,2,15,412.24
1872,1995,2,16,413.31
1873,1995,2,17,416.77
1874,1995,2,18,
1875,1995,2,19,
1876,1995,2,20,418.45
1877,1995,2,21,418.98
1878,1995,2,22,416.17
1879,1995,2,23,414.08
1880,1995,2,24,411.29
1881,1995,2,25,
1882,1995,2,26,
1883,1995,2,27,411.41
1884,1995,2,28,410.73
1885,1995,3,1,410.49
1886,1995,3,2,409.91
1887,1995,3,3,411.94
1888,1995,3,4,
1889,1995,3,5,
1890,1995,3,6,416.75
1891,1995,3,7,414.35
1892,1995,3,8,416.19
1893,1995,3,9,415.84
1894,1995,3,10,415.41
1895,1995,3,11,
1896,1995,3,12,
1897,1995,3,13,411.89
1898,1995,3,14,408.89
1899,1995,3,15,407.85
1900,1995,3,16,410.98
1901,1995,3,17,410.78
1902,1995,3,18,
1903,1995,3,19,
1904,1995,3,20,409.24
1905,1995,3,21,409.11
1906,1995,3,22,408.04
1907,1995,3,23,407.65
1908,1995,3,24,408.16
1909,1995,3,25,
1910,1995,3,26,
1911,1995,3,27,409.17
1912,1995,3,28,408.2
1913,1995,3,29,407.76
1914,1995,3,30,406.7
1915,1995,3,31,405.22
1916,1995,4,1,
1917,1995,4,2,
1918,1995,4,3,404.01
1919,1995,4,4,400.97
1920,1995,4,5,399.89
1921,1995,4,6,397.11
1922,1995,4,7,395.67
1923,1995,4,8,
1924,1995,4,9,
1925,1995,4,10,394.26
1926,1995,4,11,393.92
1927,1995,4,12,395.67
1928,1995,4,13,395.0
1929,1995,4,14,
1930,1995,4,15,
1931,1995,4,16,
1932,1995,4,17,394.72
1933,1995,4,18,395.44
1934,1995,4,19,395.13
1935,1995,4,20,391.16
1936,1995,4,21,391.1
1937,1995,4,22,
1938,1995,4,23,
1939,1995,4,24,391.83
1940,1995,4,25,390.3
1941,1995,4,26,388.81
1942,1995,4,27,389.05
1943,1995,4,28,388.2
1944,1995,4,29,
1945,1995,4,30,
1946,1995,5,1,
1947,1995,5,2,387.82
1948,1995,5,3,387.98
1949,1995,5,4,386.45
1950,1995,5,5,381.97
1951,1995,5,6,
1952,1995,5,7,
1953,1995,5,8,377.06
1954,1995,5,9,373.3
1955,1995,5,10,369.22
1956,1995,5,11,374.02
1957,1995,5,12,374.96
1958,1995,5,13,
1959,1995,5,14,
1960,1995,5,15,378.12
1961,1995,5,16,373.01
1962,1995,5,17,373.34
1963,1995,5,18,374.13
1964,1995,5,19,377.61
1965,1995,5,20,
1966,1995,5,21,
1967,1995,5,22,375.16
1968,1995,5,23,376.54
1969,1995,5,24,374.79
1970,1995,5,25,376.65
1971,1995,5,26,375.73
1972,1995,5,27,
1973,1995,5,28,
1974,1995,5,29,375.82
1975,1995,5,30,377.75
1976,1995,5,31,376.34
1977,1995,6,1,377.63
1978,1995,6,2,377.15
1979,1995,6,3,
1980,1995,6,4,
1981,1995,6,5,374.46
1982,1995,6,6,373.49
1983,1995,6,7,372.96
1984,1995,6,8,373.74
1985,1995,6,9,372.75
1986,1995,6,10,
1987,1995,6,11,
1988,1995,6,12,369.74
1989,1995,6,13,368.75
1990,1995,6,14,369.17
1991,1995,6,15,
1992,1995,6,16,371.04
1993,1995,6,17,
1994,1995,6,18,
1995,1995,6,19,376.07
1996,1995,6,20,376.49
1997,1995,6,21,374.56
1998,1995,6,22,372.85
1999,1995,6,23,373.27
2000,1995,6,24,
2001,1995,6,25,
2002,1995,6,26,372.58
2003,1995,6,27,374.42
2004,1995,6,28,376.16
2005,1995,6,29,
2006,1995,6,30,374.48
2007,1995,7,1,
2008,1995,7,2,
2009,1995,7,3,373.95
2010,1995,7,4,373.42
2011,1995,7,5,376.64
2012,1995,7,6,378.55
2013,1995,7,7,376.14
2014,1995,7,8,
2015,1995,7,9,
2016,1995,7,10,376.51
2017,1995,7,11,376.72
2018,1995,7,12,375.97
2019,1995,7,13,375.68
2020,1995,7,14,375.47
2021,1995,7,15,
2022,1995,7,16,
2023,1995,7,17,375.7
2024,1995,7,18,377.72
2025,1995,7,19,377.99
2026,1995,7,20,377.43
2027,1995,7,21,377.35
2028,1995,7,22,
2029,1995,7,23,
2030,1995,7,24,378.89
2031,1995,7,25,381.85
2032,1995,7,26,382.4
2033,1995,7,27,383.21
2034,1995,7,28,383.91
2035,1995,7,29,
2036,1995,7,30,
2037,1995,7,31,383.93
2038,1995,8,1,381.04
2039,1995,8,2,380.45
2040,1995,8,3,380.61
2041,1995,8,4,379.83
2042,1995,8,5,
2043,1995,8,6,
2044,1995,8,7,381.52
2045,1995,8,8,384.22
2046,1995,8,9,383.17
