,year,mes,Día,1.Dólar observado
2482,1996,10,18,415.47
2483,1996,10,19,
2484,1996,10,20,
2485,1996,10,21,416.52
2486,1996,10,22,416.91
2487,1996,10,23,417.13
2488,1996,10,24,417.16
2489,1996,10,25,418.32
2490,1996,10,26,
2491,1996,10,27,
2492,1996,10,28,418.01
2493,1996,10,29,419.47
2494,1996,10,30,419.28
2495,1996,10,31,420.64
2496,1996,11,1,
2497,1996,11,2,
2498,1996,11,3,
2499,1996,11,4,421.21
2500,1996,11,5,421.11
2501,1996,11,6,420.84
2502,1996,11,7,420.51
2503,1996,11,8,417.95
2504,1996,11,9,
2505,1996,11,10,
2506,1996,11,11,419.31
2507,1996,11,12,418.73
2508,1996,11,13,419.17
2509,1996,11,14,419.23
2510,1996,11,15,419.11
2511,1996,11,16,
2512,1996,11,17,
2513,1996,11,18,418.99
2514,1996,11,19,419.66
2515,1996,11,20,420.26
2516,1996,11,21,420.06
2517,1996,11,22,420.58
2518,1996,11,23,
2519,1996,11,24,
2520,1996,11,25,421.18
2521,1996,11,26,421.67
2522,1996,11,27,420.37
2523,1996,11,28,420.03
2524,1996,11,29,420.63
2525,1996,11,30,
2526,1996,12,1,
2527,1996,12,2,421.19
2528,1996,12,3,421.5
2529,1996,12,4,423.09
2530,1996,12,5,422.46
2531,1996,12,6,421.22
2532,1996,12,7,
2533,1996,12,8,
2534,1996,12,9,419.71
2535,1996,12,10,420.98
2536,1996,12,11,421.38
2537,1996,12,12,421.74
2538,1996,12,13,422.94
2539,1996,12,14,
2540,1996,12,15,
2541,1996,12,16,422.75
2542,1996,12,17,422.93
2543,1996,12,18,422.85
2544,1996,12,19,422.76
2545,1996,12,20,422.75
2546,1996,12,21,
2547,1996,12,22,
2548,1996,12,23,423.17
2549,1996,12,24,423.12
2550,1996,12,25,
2551,1996,12,26,423.1
2552,1996,12,27,423.59
2553,1996,12,28,
2554,1996,12,29,
2555,1996,12,30,424.97
2556,1996,12,31,
