,year,mes,Día,1.Dólar observado
1564,2014,4,14,548.31
1565,2014,4,15,549.04
1566,2014,4,16,554.22
1567,2014,4,17,555.84
1568,2014,4,18,
1569,2014,4,19,
1570,2014,4,20,
1571,2014,4,21,557.63
1572,2014,4,22,557.02
1573,2014,4,23,561.7
1574,2014,4,24,563.76
1575,2014,4,25,559.67
1576,2014,4,26,
1577,2014,4,27,
1578,2014,4,28,560.36
1579,2014,4,29,559.5
1580,2014,4,30,560.56
1581,2014,5,1,
1582,2014,5,2,564.59
1583,2014,5,3,
1584,2014,5,4,
1585,2014,5,5,563.39
1586,2014,5,6,565.09
1587,2014,5,7,566.88
1588,2014,5,8,566.11
1589,2014,5,9,555.74
1590,2014,5,10,
1591,2014,5,11,
1592,2014,5,12,555.77
1593,2014,5,13,551.36
1594,2014,5,14,549.05
1595,2014,5,15,550.22
1596,2014,5,16,553.62
1597,2014,5,17,
1598,2014,5,18,
1599,2014,5,19,550.46
1600,2014,5,20,548.61
1601,2014,5,21,
1602,2014,5,22,551.45
1603,2014,5,23,550.7
1604,2014,5,24,
1605,2014,5,25,
1606,2014,5,26,553.95
1607,2014,5,27,554.04
1608,2014,5,28,555.99
1609,2014,5,29,552.98
1610,2014,5,30,548.04
1611,2014,5,31,
1612,2014,6,1,
1613,2014,6,2,550.72
1614,2014,6,3,550.23
1615,2014,6,4,550.68
1616,2014,6,5,552.62
1617,2014,6,6,551.63
1618,2014,6,7,
1619,2014,6,8,
1620,2014,6,9,549.59
1621,2014,6,10,549.89
1622,2014,6,11,553.12
1623,2014,6,12,554.41
1624,2014,6,13,553.43
1625,2014,6,14,
1626,2014,6,15,
1627,2014,6,16,554.8
1628,2014,6,17,556.76
1629,2014,6,18,559.03
1630,2014,6,19,559.12
1631,2014,6,20,556.69
1632,2014,6,21,
1633,2014,6,22,
1634,2014,6,23,557.14
1635,2014,6,24,553.12
1636,2014,6,25,550.64
1637,2014,6,26,550.09
1638,2014,6,27,550.02
1639,2014,6,28,
1640,2014,6,29,
1641,2014,6,30,550.6
1642,2014,7,1,552.72
1643,2014,7,2,552.09
1644,2014,7,3,552.18
1645,2014,7,4,550.84
1646,2014,7,5,
1647,2014,7,6,
1648,2014,7,7,548.72
1649,2014,7,8,550.49
1650,2014,7,9,552.37
1651,2014,7,10,553.54
1652,2014,7,11,553.29
1653,2014,7,12,
1654,2014,7,13,
1655,2014,7,14,554.05
1656,2014,7,15,553.93
1657,2014,7,16,
1658,2014,7,17,556.39
1659,2014,7,18,562.92
1660,2014,7,19,
1661,2014,7,20,
1662,2014,7,21,566.86
1663,2014,7,22,565.86
1664,2014,7,23,563.71
1665,2014,7,24,563.88
1666,2014,7,25,563.3
1667,2014,7,26,
1668,2014,7,27,
1669,2014,7,28,563.48
1670,2014,7,29,563.57
1671,2014,7,30,565.88
1672,2014,7,31,570.51
1673,2014,8,1,573.14
1674,2014,8,2,
1675,2014,8,3,
1676,2014,8,4,572.61
1677,2014,8,5,571.75
1678,2014,8,6,576.66
1679,2014,8,7,577.36
1680,2014,8,8,576.19
1681,2014,8,9,
1682,2014,8,10,
1683,2014,8,11,576.14
1684,2014,8,12,574.3
1685,2014,8,13,576.23
1686,2014,8,14,576.49
1687,2014,8,15,
1688,2014,8,16,
1689,2014,8,17,
1690,2014,8,18,576.49
1691,2014,8,19,576.15
1692,2014,8,20,578.54
1693,2014,8,21,583.09
1694,2014,8,22,582.76
1695,2014,8,23,
1696,2014,8,24,
1697,2014,8,25,583.19
1698,2014,8,26,583.13
1699,2014,8,27,584.87
1700,2014,8,28,588.67
1701,2014,8,29,593.28
1702,2014,8,30,
1703,2014,8,31,
1704,2014,9,1,590.91
1705,2014,9,2,589.03
1706,2014,9,3,591.55
1707,2014,9,4,588.52
1708,2014,9,5,591.43
1709,2014,9,6,
1710,2014,9,7,
1711,2014,9,8,586.41
1712,2014,9,9,585.29
1713,2014,9,10,592.34
1714,2014,9,11,590.82
1715,2014,9,12,590.14
1716,2014,9,13,
1717,2014,9,14,
1718,2014,9,15,590.6
1719,2014,9,16,594.71
1720,2014,9,17,593.76
1721,2014,9,18,
1722,2014,9,19,
1723,2014,9,20,
1724,2014,9,21,
1725,2014,9,22,594.09
1726,2014,9,23,600.36
1727,2014,9,24,600.3
1728,2014,9,25,598.87
1729,2014,9,26,598.91
1730,2014,9,27,
1731,2014,9,28,
1732,2014,9,29,599.66
1733,2014,9,30,601.66
1734,2014,10,1,599.22
1735,2014,10,2,597.26
1736,2014,10,3,596.08
1737,2014,10,4,
1738,2014,10,5,
1739,2014,10,6,598.64
1740,2014,10,7,597.72
1741,2014,10,8,596.95
1742,2014,10,9,594.71
1743,2014,10,10,592.13
1744,2014,10,11,
1745,2014,10,12,
1746,2014,10,13,594.3
1747,2014,10,14,590.01
1748,2014,10,15,588.4
1749,2014,10,16,588.22
1750,2014,10,17,591.16
1751,2014,10,18,
1752,2014,10,19,
1753,2014,10,20,587.61
1754,2014,10,21,587.12
1755,2014,10,22,583.92
1756,2014,10,23,584.14
1757,2014,10,24,584.4
1758,2014,10,25,
1759,2014,10,26,
1760,2014,10,27,584.2
1761,2014,10,28,585.1
1762,2014,10,29,581.62
1763,2014,10,30,576.65
1764,2014,10,31,
1765,2014,11,1,
1766,2014,11,2,
1767,2014,11,3,576.5
1768,2014,11,4,580.62
1769,2014,11,5,585.97
1770,2014,11,6,588.48
1771,2014,11,7,590.44
1772,2014,11,8,
1773,2014,11,9,
1774,2014,11,10,589.72
1775,2014,11,11,586.33
1776,2014,11,12,590.58
1777,2014,11,13,592.48
1778,2014,11,14,594.14
1779,2014,11,15,
1780,2014,11,16,
1781,2014,11,17,595.84
1782,2014,11,18,595.22
1783,2014,11,19,596.21
1784,2014,11,20,599.53
1785,2014,11,21,600.37
1786,2014,11,22,
1787,2014,11,23,
1788,2014,11,24,595.32
1789,2014,11,25,594.36
1790,2014,11,26,597.89
1791,2014,11,27,600.25
1792,2014,11,28,598.94
1793,2014,11,29,
1794,2014,11,30,
1795,2014,12,1,605.46
1796,2014,12,2,610.79
1797,2014,12,3,614.77
1798,2014,12,4,612.44
1799,2014,12,5,611.68
1800,2014,12,6,
1801,2014,12,7,
1802,2014,12,8,
1803,2014,12,9,611.4
1804,2014,12,10,613.77
1805,2014,12,11,615.49
1806,2014,12,12,615.9
1807,2014,12,13,
1808,2014,12,14,
1809,2014,12,15,617.45
1810,2014,12,16,618.49
1811,2014,12,17,621.41
1812,2014,12,18,619.19
1813,2014,12,19,614.16
1814,2014,12,20,
1815,2014,12,21,
1816,2014,12,22,612.55
1817,2014,12,23,610.26
1818,2014,12,24,608.47
1819,2014,12,25,
1820,2014,12,26,609.17
1821,2014,12,27,
1822,2014,12,28,
1823,2014,12,29,608.15
1824,2014,12,30,607.38
1825,2014,12,31,
