,year,mes,Día,1.Dólar observado
876,1985,1,1,
877,1985,1,2,128.24
878,1985,1,3,128.45
879,1985,1,4,128.49
880,1985,1,5,
881,1985,1,6,
882,1985,1,7,128.54
883,1985,1,8,128.64
884,1985,1,9,128.61
885,1985,1,10,128.71
886,1985,1,11,128.75
887,1985,1,12,
888,1985,1,13,
889,1985,1,14,128.94
890,1985,1,15,128.93
891,1985,1,16,129.01
892,1985,1,17,129.11
893,1985,1,18,129.06
894,1985,1,19,
895,1985,1,20,
896,1985,1,21,129.04
897,1985,1,22,129.16
898,1985,1,23,129.27
899,1985,1,24,129.33
900,1985,1,25,129.42
901,1985,1,26,
902,1985,1,27,
903,1985,1,28,129.4
904,1985,1,29,129.41
905,1985,1,30,129.5
906,1985,1,31,129.57
907,1985,2,1,129.43
908,1985,2,2,
909,1985,2,3,
910,1985,2,4,129.5
911,1985,2,5,129.65
912,1985,2,6,129.76
913,1985,2,7,129.72
914,1985,2,8,129.86
915,1985,2,9,
916,1985,2,10,
917,1985,2,11,130.0
918,1985,2,12,131.42
919,1985,2,13,131.25
920,1985,2,14,131.62
921,1985,2,15,131.88
922,1985,2,16,
923,1985,2,17,
924,1985,2,18,131.96
925,1985,2,19,132.2
926,1985,2,20,132.33
927,1985,2,21,132.31
928,1985,2,22,132.44
929,1985,2,23,
930,1985,2,24,
931,1985,2,25,132.49
932,1985,2,26,132.71
933,1985,2,27,132.85
934,1985,2,28,143.51
935,1985,3,1,144.11
936,1985,3,2,
937,1985,3,3,
938,1985,3,4,145.01
939,1985,3,5,145.31
940,1985,3,6,145.08
941,1985,3,7,144.85
942,1985,3,8,144.71
943,1985,3,9,
944,1985,3,10,
945,1985,3,11,144.6
946,1985,3,12,144.76
947,1985,3,13,144.96
948,1985,3,14,145.27
949,1985,3,15,145.66
950,1985,3,16,
951,1985,3,17,
952,1985,3,18,145.58
953,1985,3,19,145.76
954,1985,3,20,145.82
955,1985,3,21,146.12
956,1985,3,22,146.74
957,1985,3,23,
958,1985,3,24,
959,1985,3,25,146.88
960,1985,3,26,147.0
961,1985,3,27,147.1
962,1985,3,28,147.18
963,1985,3,29,147.08
964,1985,3,30,
965,1985,3,31,
966,1985,4,1,146.99
967,1985,4,2,147.5
968,1985,4,3,147.69
969,1985,4,4,147.68
970,1985,4,5,
971,1985,4,6,
972,1985,4,7,
973,1985,4,8,148.0
974,1985,4,9,148.03
975,1985,4,10,148.1
976,1985,4,11,148.07
977,1985,4,12,148.16
978,1985,4,13,
979,1985,4,14,
980,1985,4,15,148.3
981,1985,4,16,148.59
982,1985,4,17,148.66
983,1985,4,18,149.05
984,1985,4,19,149.37
985,1985,4,20,
986,1985,4,21,
987,1985,4,22,149.57
988,1985,4,23,149.67
989,1985,4,24,149.87
990,1985,4,25,149.91
991,1985,4,26,150.05
992,1985,4,27,
993,1985,4,28,
994,1985,4,29,150.17
995,1985,4,30,150.55
996,1985,5,1,
997,1985,5,2,150.77
998,1985,5,3,150.9
999,1985,5,4,
1000,1985,5,5,
1001,1985,5,6,150.98
1002,1985,5,7,150.91
1003,1985,5,8,151.0
1004,1985,5,9,150.87
1005,1985,5,10,151.23
1006,1985,5,11,
1007,1985,5,12,
1008,1985,5,13,151.61
1009,1985,5,14,151.75
1010,1985,5,15,151.78
1011,1985,5,16,151.88
1012,1985,5,17,152.0
1013,1985,5,18,
1014,1985,5,19,
1015,1985,5,20,152.45
1016,1985,5,21,
1017,1985,5,22,152.84
1018,1985,5,23,152.91
1019,1985,5,24,153.12
1020,1985,5,25,
1021,1985,5,26,
1022,1985,5,27,153.3
1023,1985,5,28,153.61
1024,1985,5,29,153.81
1025,1985,5,30,153.69
1026,1985,5,31,153.76
1027,1985,6,1,
1028,1985,6,2,
1029,1985,6,3,153.76
1030,1985,6,4,154.16
1031,1985,6,5,154.29
1032,1985,6,6,154.32
1033,1985,6,7,154.37
1034,1985,6,8,
1035,1985,6,9,
1036,1985,6,10,154.48
1037,1985,6,11,154.27
1038,1985,6,12,154.58
1039,1985,6,13,154.51
1040,1985,6,14,154.59
1041,1985,6,15,
1042,1985,6,16,
1043,1985,6,17,155.25
1044,1985,6,18,155.47
1045,1985,6,19,155.65
1046,1985,6,20,155.68
1047,1985,6,21,155.79
1048,1985,6,22,
1049,1985,6,23,
1050,1985,6,24,156.02
1051,1985,6,25,155.93
1052,1985,6,26,156.0
1053,1985,6,27,156.01
1054,1985,6,28,156.15
1055,1985,6,29,
1056,1985,6,30,
1057,1985,7,1,156.38
1058,1985,7,2,169.59
1059,1985,7,3,169.69
1060,1985,7,4,169.86
1061,1985,7,5,169.19
1062,1985,7,6,
1063,1985,7,7,
1064,1985,7,8,169.17
1065,1985,7,9,169.29
1066,1985,7,10,169.6
1067,1985,7,11,169.22
1068,1985,7,12,170.35
1069,1985,7,13,
1070,1985,7,14,
1071,1985,7,15,171.29
1072,1985,7,16,170.45
1073,1985,7,17,170.39
1074,1985,7,18,170.47
1075,1985,7,19,170.82
1076,1985,7,20,
1077,1985,7,21,
1078,1985,7,22,171.97
1079,1985,7,23,173.31
1080,1985,7,24,173.66
1081,1985,7,25,174.24
1082,1985,7,26,174.58
1083,1985,7,27,
1084,1985,7,28,
1085,1985,7,29,174.8
1086,1985,7,30,175.12
1087,1985,7,31,175.21
1088,1985,8,1,175.41
1089,1985,8,2,175.46
1090,1985,8,3,
1091,1985,8,4,
1092,1985,8,5,175.62
1093,1985,8,6,175.69
1094,1985,8,7,175.82
1095,1985,8,8,175.88
1096,1985,8,9,176.14
1097,1985,8,10,
1098,1985,8,11,
1099,1985,8,12,176.22
1100,1985,8,13,176.45
1101,1985,8,14,175.64
1102,1985,8,15,
1103,1985,8,16,176.59
1104,1985,8,17,
1105,1985,8,18,
1106,1985,8,19,176.72
1107,1985,8,20,176.85
1108,1985,8,21,177.01
1109,1985,8,22,177.07
1110,1985,8,23,177.07
1111,1985,8,24,
1112,1985,8,25,
1113,1985,8,26,177.2
1114,1985,8,27,177.27
1115,1985,8,28,177.35
1116,1985,8,29,177.33
1117,1985,8,30,177.46
1118,1985,8,31,
1119,1985,9,1,
1120,1985,9,2,176.99
1121,1985,9,3,177.54
1122,1985,9,4,177.74
1123,1985,9,5,177.82
1124,1985,9,6,177.9
1125,1985,9,7,
1126,1985,9,8,
1127,1985,9,9,178.02
1128,1985,9,10,178.05
1129,1985,9,11,
1130,1985,9,12,178.17
1131,1985,9,13,178.22
1132,1985,9,14,
1133,1985,9,15,
1134,1985,9,16,178.33
1135,1985,9,17,178.36
1136,1985,9,18,
1137,1985,9,19,
1138,1985,9,20,178.45
1139,1985,9,21,
1140,1985,9,22,
1141,1985,9,23,178.61
1142,1985,9,24,178.65
1143,1985,9,25,178.55
1144,1985,9,26,178.6
1145,1985,9,27,178.71
1146,1985,9,28,
1147,1985,9,29,
1148,1985,9,30,178.7
1149,1985,10,1,178.72
1150,1985,10,2,178.87
1151,1985,10,3,178.93
1152,1985,10,4,178.98
