,year,mes,Día,1.Dólar observado
1096,2013,1,1,
1097,2013,1,2,479.96
1098,2013,1,3,475.31
1099,2013,1,4,473.25
1100,2013,1,5,
1101,2013,1,6,
1102,2013,1,7,473.13
1103,2013,1,8,471.47
1104,2013,1,9,471.36
1105,2013,1,10,471.15
1106,2013,1,11,470.67
1107,2013,1,12,
1108,2013,1,13,
1109,2013,1,14,471.92
1110,2013,1,15,472.62
1111,2013,1,16,474.9
1112,2013,1,17,475.47
1113,2013,1,18,473.06
1114,2013,1,19,
1115,2013,1,20,
1116,2013,1,21,471.63
1117,2013,1,22,472.02
1118,2013,1,23,471.45
1119,2013,1,24,470.98
1120,2013,1,25,470.68
1121,2013,1,26,
1122,2013,1,27,
1123,2013,1,28,470.99
1124,2013,1,29,472.56
1125,2013,1,30,472.73
1126,2013,1,31,471.4
1127,2013,2,1,471.44
1128,2013,2,2,
1129,2013,2,3,
1130,2013,2,4,471.64
1131,2013,2,5,472.27
1132,2013,2,6,472.39
1133,2013,2,7,473.23
1134,2013,2,8,472.62
1135,2013,2,9,
1136,2013,2,10,
1137,2013,2,11,472.55
1138,2013,2,12,472.71
1139,2013,2,13,472.2
1140,2013,2,14,470.67
1141,2013,2,15,470.83
1142,2013,2,16,
1143,2013,2,17,
1144,2013,2,18,470.87
1145,2013,2,19,471.89
1146,2013,2,20,472.21
1147,2013,2,21,472.83
1148,2013,2,22,473.6
1149,2013,2,23,
1150,2013,2,24,
1151,2013,2,25,473.18
1152,2013,2,26,473.02
1153,2013,2,27,473.44
1154,2013,2,28,473.3
1155,2013,3,1,472.96
1156,2013,3,2,
1157,2013,3,3,
1158,2013,3,4,474.31
1159,2013,3,5,474.82
1160,2013,3,6,473.01
1161,2013,3,7,472.7
1162,2013,3,8,472.06
1163,2013,3,9,
1164,2013,3,10,
1165,2013,3,11,471.9
1166,2013,3,12,471.69
1167,2013,3,13,471.16
1168,2013,3,14,471.28
1169,2013,3,15,471.1
1170,2013,3,16,
1171,2013,3,17,
1172,2013,3,18,471.63
1173,2013,3,19,472.38
1174,2013,3,20,472.34
1175,2013,3,21,472.79
1176,2013,3,22,473.03
1177,2013,3,23,
1178,2013,3,24,
1179,2013,3,25,472.77
1180,2013,3,26,472.6
1181,2013,3,27,472.61
1182,2013,3,28,472.54
1183,2013,3,29,
1184,2013,3,30,
1185,2013,3,31,
1186,2013,4,1,472.03
1187,2013,4,2,472.51
1188,2013,4,3,472.55
1189,2013,4,4,472.38
1190,2013,4,5,470.83
1191,2013,4,6,
1192,2013,4,7,
1193,2013,4,8,469.28
1194,2013,4,9,467.38
1195,2013,4,10,466.5
1196,2013,4,11,468.54
1197,2013,4,12,468.74
1198,2013,4,13,
1199,2013,4,14,
1200,2013,4,15,469.24
1201,2013,4,16,472.12
1202,2013,4,17,472.07
1203,2013,4,18,473.8
1204,2013,4,19,475.93
1205,2013,4,20,
1206,2013,4,21,
1207,2013,4,22,476.8
1208,2013,4,23,477.74
1209,2013,4,24,477.42
1210,2013,4,25,474.84
1211,2013,4,26,472.73
1212,2013,4,27,
1213,2013,4,28,
1214,2013,4,29,472.05
1215,2013,4,30,471.54
1216,2013,5,1,
1217,2013,5,2,471.31
1218,2013,5,3,472.44
1219,2013,5,4,
1220,2013,5,5,
1221,2013,5,6,469.73
1222,2013,5,7,469.64
1223,2013,5,8,470.07
1224,2013,5,9,471.06
1225,2013,5,10,472.03
1226,2013,5,11,
1227,2013,5,12,
1228,2013,5,13,474.04
1229,2013,5,14,475.68
1230,2013,5,15,477.32
1231,2013,5,16,478.71
1232,2013,5,17,479.04
1233,2013,5,18,
1234,2013,5,19,
1235,2013,5,20,480.81
1236,2013,5,21,
1237,2013,5,22,483.39
1238,2013,5,23,484.51
1239,2013,5,24,488.85
1240,2013,5,25,
1241,2013,5,26,
1242,2013,5,27,488.86
1243,2013,5,28,489.99
1244,2013,5,29,490.31
1245,2013,5,30,490.65
1246,2013,5,31,492.8
1247,2013,6,1,
1248,2013,6,2,
1249,2013,6,3,499.78
1250,2013,6,4,501.99
1251,2013,6,5,499.85
1252,2013,6,6,502.48
1253,2013,6,7,505.09
1254,2013,6,8,
1255,2013,6,9,
1256,2013,6,10,501.52
1257,2013,6,11,504.75
1258,2013,6,12,503.59
1259,2013,6,13,498.85
1260,2013,6,14,496.71
1261,2013,6,15,
1262,2013,6,16,
1263,2013,6,17,492.59
1264,2013,6,18,492.9
1265,2013,6,19,499.12
1266,2013,6,20,500.68
1267,2013,6,21,512.6
1268,2013,6,22,
1269,2013,6,23,
1270,2013,6,24,514.38
1271,2013,6,25,513.4
1272,2013,6,26,508.56
1273,2013,6,27,505.02
1274,2013,6,28,503.86
1275,2013,6,29,
1276,2013,6,30,
1277,2013,7,1,507.16
1278,2013,7,2,504.99
1279,2013,7,3,503.42
1280,2013,7,4,503.21
1281,2013,7,5,501.44
1282,2013,7,6,
1283,2013,7,7,
1284,2013,7,8,506.96
1285,2013,7,9,506.61
1286,2013,7,10,507.65
1287,2013,7,11,508.29
1288,2013,7,12,505.73
1289,2013,7,13,
1290,2013,7,14,
1291,2013,7,15,504.54
1292,2013,7,16,
1293,2013,7,17,501.59
1294,2013,7,18,497.79
1295,2013,7,19,499.52
1296,2013,7,20,
1297,2013,7,21,
1298,2013,7,22,502.37
1299,2013,7,23,503.05
1300,2013,7,24,504.35
1301,2013,7,25,504.34
1302,2013,7,26,505.43
1303,2013,7,27,
1304,2013,7,28,
1305,2013,7,29,506.5
1306,2013,7,30,509.89
1307,2013,7,31,514.34
1308,2013,8,1,515.42
1309,2013,8,2,514.42
1310,2013,8,3,
1311,2013,8,4,
1312,2013,8,5,513.63
1313,2013,8,6,512.33
1314,2013,8,7,514.04
1315,2013,8,8,515.84
1316,2013,8,9,510.65
1317,2013,8,10,
1318,2013,8,11,
1319,2013,8,12,507.05
