,year,mes,Día,1.Dólar observado
3288,2009,1,1,
3289,2009,1,2,636.45
3290,2009,1,3,
3291,2009,1,4,
3292,2009,1,5,640.91
3293,2009,1,6,643.87
3294,2009,1,7,633.23
3295,2009,1,8,630.19
3296,2009,1,9,629.5
3297,2009,1,10,
3298,2009,1,11,
3299,2009,1,12,616.95
3300,2009,1,13,610.09
3301,2009,1,14,614.85
3302,2009,1,15,615.85
3303,2009,1,16,625.63
3304,2009,1,17,
3305,2009,1,18,
3306,2009,1,19,615.48
3307,2009,1,20,620.78
3308,2009,1,21,624.81
3309,2009,1,22,623.64
3310,2009,1,23,622.3
3311,2009,1,24,
3312,2009,1,25,
3313,2009,1,26,621.17
3314,2009,1,27,616.94
3315,2009,1,28,616.2
3316,2009,1,29,611.89
3317,2009,1,30,612.43
3318,2009,1,31,
3319,2009,2,1,
3320,2009,2,2,617.1
3321,2009,2,3,621.78
3322,2009,2,4,623.87
3323,2009,2,5,617.2
3324,2009,2,6,620.28
3325,2009,2,7,
3326,2009,2,8,
3327,2009,2,9,615.82
3328,2009,2,10,610.13
3329,2009,2,11,605.7
3330,2009,2,12,602.12
3331,2009,2,13,593.02
3332,2009,2,14,
3333,2009,2,15,
3334,2009,2,16,583.32
3335,2009,2,17,584.35
3336,2009,2,18,592.37
3337,2009,2,19,592.45
3338,2009,2,20,604.17
3339,2009,2,21,
3340,2009,2,22,
3341,2009,2,23,619.44
3342,2009,2,24,621.41
3343,2009,2,25,598.98
3344,2009,2,26,600.69
3345,2009,2,27,595.76
3346,2009,2,28,
3347,2009,3,1,
3348,2009,3,2,599.04
3349,2009,3,3,603.73
3350,2009,3,4,609.29
3351,2009,3,5,614.85
3352,2009,3,6,610.79
3353,2009,3,7,
3354,2009,3,8,
3355,2009,3,9,605.4
3356,2009,3,10,610.18
3357,2009,3,11,604.88
3358,2009,3,12,601.47
3359,2009,3,13,598.09
3360,2009,3,14,
3361,2009,3,15,
3362,2009,3,16,594.0
3363,2009,3,17,585.95
3364,2009,3,18,583.29
3365,2009,3,19,591.72
3366,2009,3,20,584.24
3367,2009,3,21,
3368,2009,3,22,
3369,2009,3,23,587.14
3370,2009,3,24,579.78
3371,2009,3,25,576.44
3372,2009,3,26,574.47
3373,2009,3,27,575.25
3374,2009,3,28,
3375,2009,3,29,
3376,2009,3,30,572.39
3377,2009,3,31,582.1
3378,2009,4,1,583.26
3379,2009,4,2,582.08
3380,2009,4,3,575.12
3381,2009,4,4,
3382,2009,4,5,
3383,2009,4,6,580.35
3384,2009,4,7,582.2
3385,2009,4,8,582.81
3386,2009,4,9,580.61
3387,2009,4,10,
3388,2009,4,11,
3389,2009,4,12,
3390,2009,4,13,577.31
3391,2009,4,14,577.8
3392,2009,4,15,577.73
3393,2009,4,16,579.34
3394,2009,4,17,577.12
3395,2009,4,18,
