,year,mes,Día,1.Dólar observado
1334,2003,8,27,698.34
1335,2003,8,28,699.74
1336,2003,8,29,699.39
1337,2003,8,30,
1338,2003,8,31,
1339,2003,9,1,697.91
1340,2003,9,2,697.57
1341,2003,9,3,696.21
1342,2003,9,4,692.26
1343,2003,9,5,685.41
1344,2003,9,6,
1345,2003,9,7,
1346,2003,9,8,682.51
1347,2003,9,9,682.23
1348,2003,9,10,683.52
1349,2003,9,11,680.76
1350,2003,9,12,673.99
1351,2003,9,13,
1352,2003,9,14,
1353,2003,9,15,671.08
1354,2003,9,16,671.01
1355,2003,9,17,667.72
1356,2003,9,18,
1357,2003,9,19,
1358,2003,9,20,
1359,2003,9,21,
1360,2003,9,22,666.38
1361,2003,9,23,659.49
1362,2003,9,24,655.92
1363,2003,9,25,657.11
1364,2003,9,26,658.57
1365,2003,9,27,
1366,2003,9,28,
1367,2003,9,29,664.06
1368,2003,9,30,665.13
1369,2003,10,1,660.97
1370,2003,10,2,657.78
1371,2003,10,3,661.63
1372,2003,10,4,
1373,2003,10,5,
1374,2003,10,6,659.85
1375,2003,10,7,659.86
1376,2003,10,8,654.91
1377,2003,10,9,646.5
1378,2003,10,10,644.92
1379,2003,10,11,
1380,2003,10,12,
1381,2003,10,13,646.41
1382,2003,10,14,644.52
1383,2003,10,15,641.71
1384,2003,10,16,647.26
1385,2003,10,17,645.43
1386,2003,10,18,
1387,2003,10,19,
1388,2003,10,20,648.55
1389,2003,10,21,646.52
1390,2003,10,22,645.16
1391,2003,10,23,642.21
1392,2003,10,24,635.25
1393,2003,10,25,
1394,2003,10,26,
1395,2003,10,27,635.29
1396,2003,10,28,636.01
1397,2003,10,29,635.88
1398,2003,10,30,634.88
1399,2003,10,31,628.1
1400,2003,11,1,
1401,2003,11,2,
1402,2003,11,3,626.93
1403,2003,11,4,626.64
1404,2003,11,5,625.52
1405,2003,11,6,626.02
1406,2003,11,7,628.86
1407,2003,11,8,
1408,2003,11,9,
1409,2003,11,10,618.83
1410,2003,11,11,616.34
1411,2003,11,12,623.6
1412,2003,11,13,627.09
1413,2003,11,14,626.55
1414,2003,11,15,
1415,2003,11,16,
1416,2003,11,17,624.61
1417,2003,11,18,621.57
1418,2003,11,19,629.0
1419,2003,11,20,632.23
1420,2003,11,21,631.05
1421,2003,11,22,
1422,2003,11,23,
1423,2003,11,24,628.88
1424,2003,11,25,625.4
1425,2003,11,26,621.93
1426,2003,11,27,623.78
1427,2003,11,28,624.51
1428,2003,11,29,
1429,2003,11,30,
1430,2003,12,1,621.27
1431,2003,12,2,617.85
1432,2003,12,3,613.63
1433,2003,12,4,606.1
1434,2003,12,5,606.9
1435,2003,12,6,
1436,2003,12,7,
1437,2003,12,8,
1438,2003,12,9,608.33
1439,2003,12,10,604.54
1440,2003,12,11,607.45
1441,2003,12,12,605.55
1442,2003,12,13,
1443,2003,12,14,
1444,2003,12,15,600.92
1445,2003,12,16,596.09
1446,2003,12,17,598.1
1447,2003,12,18,599.18
1448,2003,12,19,599.91
1449,2003,12,20,
1450,2003,12,21,
1451,2003,12,22,594.57
1452,2003,12,23,593.8
1453,2003,12,24,596.25
1454,2003,12,25,
1455,2003,12,26,595.13
1456,2003,12,27,
1457,2003,12,28,
1458,2003,12,29,593.1
1459,2003,12,30,599.42
1460,2003,12,31,
