,year,mes,Día,1.Dólar observado
1491,1986,9,8,198.52
1492,1986,9,9,197.72
1493,1986,9,10,198.17
1494,1986,9,11,
1495,1986,9,12,198.06
1496,1986,9,13,
1497,1986,9,14,
1498,1986,9,15,198.16
1499,1986,9,16,197.82
1500,1986,9,17,198.15
1501,1986,9,18,
1502,1986,9,19,
1503,1986,9,20,
1504,1986,9,21,
1505,1986,9,22,198.34
1506,1986,9,23,198.71
1507,1986,9,24,198.86
1508,1986,9,25,198.88
1509,1986,9,26,198.76
1510,1986,9,27,
1511,1986,9,28,
1512,1986,9,29,198.95
1513,1986,9,30,198.82
1514,1986,10,1,198.83
1515,1986,10,2,198.99
1516,1986,10,3,199.1
1517,1986,10,4,
1518,1986,10,5,
1519,1986,10,6,199.2
1520,1986,10,7,199.03
1521,1986,10,8,199.26
1522,1986,10,9,199.26
1523,1986,10,10,199.23
1524,1986,10,11,
1525,1986,10,12,
1526,1986,10,13,199.12
1527,1986,10,14,199.26
1528,1986,10,15,199.38
1529,1986,10,16,199.57
1530,1986,10,17,199.6
1531,1986,10,18,
1532,1986,10,19,
1533,1986,10,20,199.74
1534,1986,10,21,200.11
1535,1986,10,22,200.21
1536,1986,10,23,200.3
1537,1986,10,24,200.16
1538,1986,10,25,
1539,1986,10,26,
1540,1986,10,27,200.47
1541,1986,10,28,200.69
1542,1986,10,29,200.71
1543,1986,10,30,200.78
1544,1986,10,31,200.83
1545,1986,11,1,
1546,1986,11,2,
1547,1986,11,3,200.93
1548,1986,11,4,201.17
1549,1986,11,5,201.14
1550,1986,11,6,201.21
1551,1986,11,7,201.34
1552,1986,11,8,
1553,1986,11,9,
1554,1986,11,10,201.37
1555,1986,11,11,201.42
1556,1986,11,12,201.49
1557,1986,11,13,201.6
1558,1986,11,14,201.66
1559,1986,11,15,
1560,1986,11,16,
1561,1986,11,17,201.92
1562,1986,11,18,202.26
1563,1986,11,19,202.33
1564,1986,11,20,202.43
1565,1986,11,21,202.49
1566,1986,11,22,
1567,1986,11,23,
1568,1986,11,24,202.71
1569,1986,11,25,202.8
1570,1986,11,26,202.86
1571,1986,11,27,202.94
1572,1986,11,28,202.96
1573,1986,11,29,
1574,1986,11,30,
1575,1986,12,1,203.11
1576,1986,12,2,203.32
1577,1986,12,3,203.46
1578,1986,12,4,203.56
1579,1986,12,5,203.6
1580,1986,12,6,
1581,1986,12,7,
1582,1986,12,8,
1583,1986,12,9,203.72
1584,1986,12,10,203.85
1585,1986,12,11,203.84
1586,1986,12,12,203.67
1587,1986,12,13,
1588,1986,12,14,
1589,1986,12,15,203.22
1590,1986,12,16,203.3
1591,1986,12,17,202.72
1592,1986,12,18,202.88
1593,1986,12,19,202.95
1594,1986,12,20,
1595,1986,12,21,
1596,1986,12,22,203.48
1597,1986,12,23,204.28
1598,1986,12,24,204.34
1599,1986,12,25,
1600,1986,12,26,204.51
1601,1986,12,27,
1602,1986,12,28,
1603,1986,12,29,204.66
1604,1986,12,30,205.0
1605,1986,12,31,
