,year,mes,Día,1.Dólar observado
2746,2017,7,9,
2747,2017,7,10,666.61
2748,2017,7,11,666.53
2749,2017,7,12,666.59
2750,2017,7,13,663.46
2751,2017,7,14,660.71
2752,2017,7,15,
2753,2017,7,16,
2754,2017,7,17,658.18
2755,2017,7,18,656.92
2756,2017,7,19,656.01
2757,2017,7,20,653.71
2758,2017,7,21,651.56
2759,2017,7,22,
2760,2017,7,23,
2761,2017,7,24,651.82
2762,2017,7,25,650.65
2763,2017,7,26,648.77
2764,2017,7,27,648.75
2765,2017,7,28,647.99
2766,2017,7,29,
2767,2017,7,30,
2768,2017,7,31,651.58
2769,2017,8,1,652.23
2770,2017,8,2,651.93
2771,2017,8,3,652.77
2772,2017,8,4,650.17
2773,2017,8,5,
2774,2017,8,6,
2775,2017,8,7,649.88
2776,2017,8,8,650.52
2777,2017,8,9,649.53
2778,2017,8,10,649.5
2779,2017,8,11,647.42
2780,2017,8,12,
2781,2017,8,13,
2782,2017,8,14,647.77
2783,2017,8,15,
2784,2017,8,16,647.59
2785,2017,8,17,645.86
2786,2017,8,18,645.29
2787,2017,8,19,
2788,2017,8,20,
2789,2017,8,21,646.57
2790,2017,8,22,642.73
2791,2017,8,23,641.47
2792,2017,8,24,641.47
2793,2017,8,25,638.64
2794,2017,8,26,
2795,2017,8,27,
2796,2017,8,28,636.61
2797,2017,8,29,630.33
2798,2017,8,30,626.68
2799,2017,8,31,628.36
2800,2017,9,1,628.89
2801,2017,9,2,
2802,2017,9,3,
2803,2017,9,4,624.2
2804,2017,9,5,624.68
2805,2017,9,6,621.55
2806,2017,9,7,620.59
2807,2017,9,8,615.58
2808,2017,9,9,
2809,2017,9,10,
2810,2017,9,11,618.36
2811,2017,9,12,621.69
2812,2017,9,13,624.31
2813,2017,9,14,626.12
2814,2017,9,15,627.26
2815,2017,9,16,
2816,2017,9,17,
2817,2017,9,18,
2818,2017,9,19,
2819,2017,9,20,625.53
2820,2017,9,21,621.87
2821,2017,9,22,623.94
2822,2017,9,23,
2823,2017,9,24,
2824,2017,9,25,623.85
2825,2017,9,26,628.37
2826,2017,9,27,633.37
2827,2017,9,28,638.28
2828,2017,9,29,636.85
2829,2017,9,30,
2830,2017,10,1,
2831,2017,10,2,637.93
2832,2017,10,3,640.52
2833,2017,10,4,635.79
2834,2017,10,5,630.67
2835,2017,10,6,628.84
2836,2017,10,7,
2837,2017,10,8,
2838,2017,10,9,
2839,2017,10,10,633.32
2840,2017,10,11,628.8
2841,2017,10,12,626.77
2842,2017,10,13,624.99
2843,2017,10,14,
2844,2017,10,15,
2845,2017,10,16,622.13
2846,2017,10,17,619.68
2847,2017,10,18,622.07
2848,2017,10,19,625.03
2849,2017,10,20,625.55
2850,2017,10,21,
2851,2017,10,22,
2852,2017,10,23,628.68
2853,2017,10,24,630.97
2854,2017,10,25,631.96
2855,2017,10,26,631.12
2856,2017,10,27,
2857,2017,10,28,
2858,2017,10,29,
2859,2017,10,30,629.62
2860,2017,10,31,636.49
2861,2017,11,1,
2862,2017,11,2,636.8
2863,2017,11,3,631.97
2864,2017,11,4,
2865,2017,11,5,
2866,2017,11,6,630.81
2867,2017,11,7,632.97
2868,2017,11,8,633.72
2869,2017,11,9,631.8
2870,2017,11,10,631.46
2871,2017,11,11,
2872,2017,11,12,
2873,2017,11,13,630.61
2874,2017,11,14,632.43
2875,2017,11,15,630.59
2876,2017,11,16,631.9
2877,2017,11,17,630.41
2878,2017,11,18,
2879,2017,11,19,
2880,2017,11,20,629.21
2881,2017,11,21,636.71
2882,2017,11,22,635.72
2883,2017,11,23,634.82
2884,2017,11,24,634.23
2885,2017,11,25,
2886,2017,11,26,
2887,2017,11,27,633.66
2888,2017,11,28,635.8
2889,2017,11,29,641.09
2890,2017,11,30,642.41
2891,2017,12,1,645.32
2892,2017,12,2,
2893,2017,12,3,
2894,2017,12,4,648.78
2895,2017,12,5,648.21
2896,2017,12,6,652.52
2897,2017,12,7,653.82
2898,2017,12,8,
2899,2017,12,9,
2900,2017,12,10,
2901,2017,12,11,655.27
2902,2017,12,12,655.53
2903,2017,12,13,655.74
2904,2017,12,14,649.4
2905,2017,12,15,641.05
2906,2017,12,16,
2907,2017,12,17,
2908,2017,12,18,638.37
2909,2017,12,19,622.86
2910,2017,12,20,620.62
2911,2017,12,21,620.58
2912,2017,12,22,620.54
2913,2017,12,23,
2914,2017,12,24,
2915,2017,12,25,
2916,2017,12,26,622.11
2917,2017,12,27,619.03
2918,2017,12,28,616.58
2919,2017,12,29,615.22
2920,2017,12,30,
2921,2017,12,31,
