,year,mes,Día,1.Dólar observado
3053,2018,5,12,
3054,2018,5,13,
3055,2018,5,14,618.5
3056,2018,5,15,622.94
3057,2018,5,16,632.73
3058,2018,5,17,630.89
3059,2018,5,18,632.36
3060,2018,5,19,
3061,2018,5,20,
3062,2018,5,21,
3063,2018,5,22,637.03
3064,2018,5,23,627.17
3065,2018,5,24,625.01
3066,2018,5,25,624.31
3067,2018,5,26,
3068,2018,5,27,
3069,2018,5,28,625.29
3070,2018,5,29,624.39
3071,2018,5,30,627.52
3072,2018,5,31,628.33
3073,2018,6,1,631.29
3074,2018,6,2,
3075,2018,6,3,
3076,2018,6,4,631.86
3077,2018,6,5,630.38
3078,2018,6,6,633.92
3079,2018,6,7,629.21
3080,2018,6,8,630.63
3081,2018,6,9,
3082,2018,6,10,
3083,2018,6,11,630.45
3084,2018,6,12,632.81
3085,2018,6,13,634.17
3086,2018,6,14,634.57
3087,2018,6,15,633.99
3088,2018,6,16,
3089,2018,6,17,
3090,2018,6,18,636.35
3091,2018,6,19,637.35
3092,2018,6,20,641.51
3093,2018,6,21,639.03
3094,2018,6,22,640.69
3095,2018,6,23,
3096,2018,6,24,
3097,2018,6,25,637.45
3098,2018,6,26,639.38
3099,2018,6,27,640.21
3100,2018,6,28,645.87
3101,2018,6,29,647.95
3102,2018,6,30,
3103,2018,7,1,
3104,2018,7,2,
3105,2018,7,3,651.21
3106,2018,7,4,652.05
3107,2018,7,5,653.2
3108,2018,7,6,655.29
3109,2018,7,7,
3110,2018,7,8,
3111,2018,7,9,657.33
3112,2018,7,10,651.74
3113,2018,7,11,650.43
3114,2018,7,12,652.37
3115,2018,7,13,648.05
3116,2018,7,14,
3117,2018,7,15,
3118,2018,7,16,
3119,2018,7,17,648.59
3120,2018,7,18,653.89
3121,2018,7,19,655.52
3122,2018,7,20,661.71
3123,2018,7,21,
3124,2018,7,22,
3125,2018,7,23,659.09
3126,2018,7,24,662.43
3127,2018,7,25,655.72
3128,2018,7,26,649.14
3129,2018,7,27,648.4
3130,2018,7,28,
3131,2018,7,29,
3132,2018,7,30,643.19
3133,2018,7,31,638.79
3134,2018,8,1,639.2
3135,2018,8,2,641.05
3136,2018,8,3,644.32
3137,2018,8,4,
3138,2018,8,5,
3139,2018,8,6,643.83
3140,2018,8,7,646.78
3141,2018,8,8,642.11
3142,2018,8,9,644.1
3143,2018,8,10,645.95
3144,2018,8,11,
3145,2018,8,12,
3146,2018,8,13,653.98
3147,2018,8,14,658.7
3148,2018,8,15,
3149,2018,8,16,661.75
3150,2018,8,17,666.13
3151,2018,8,18,
3152,2018,8,19,
3153,2018,8,20,668.44
3154,2018,8,21,669.82
3155,2018,8,22,665.02
3156,2018,8,23,660.67
3157,2018,8,24,665.58
3158,2018,8,25,
3159,2018,8,26,
3160,2018,8,27,662.64
3161,2018,8,28,656.81
3162,2018,8,29,658.45
3163,2018,8,30,666.81
3164,2018,8,31,675.38
3165,2018,9,1,
3166,2018,9,2,
3167,2018,9,3,680.48
3168,2018,9,4,684.13
3169,2018,9,5,693.13
3170,2018,9,6,691.05
3171,2018,9,7,684.97
3172,2018,9,8,
3173,2018,9,9,
3174,2018,9,10,688.44
3175,2018,9,11,692.62
3176,2018,9,12,698.43
3177,2018,9,13,691.06
3178,2018,9,14,682.79
3179,2018,9,15,
3180,2018,9,16,
3181,2018,9,17,
3182,2018,9,18,
3183,2018,9,19,
3184,2018,9,20,684.86
3185,2018,9,21,673.74
3186,2018,9,22,
3187,2018,9,23,
3188,2018,9,24,666.44
3189,2018,9,25,667.17
3190,2018,9,26,670.84
3191,2018,9,27,663.9
3192,2018,9,28,661.5
3193,2018,9,29,
3194,2018,9,30,
3195,2018,10,1,660.42
3196,2018,10,2,656.25
3197,2018,10,3,658.91
3198,2018,10,4,659.3
3199,2018,10,5,670.4
3200,2018,10,6,
3201,2018,10,7,
3202,2018,10,8,672.6
3203,2018,10,9,680.67
3204,2018,10,10,683.49
3205,2018,10,11,683.57
3206,2018,10,12,683.7
3207,2018,10,13,
3208,2018,10,14,
3209,2018,10,15,
3210,2018,10,16,678.21
3211,2018,10,17,670.45
3212,2018,10,18,670.08
3213,2018,10,19,674.68
3214,2018,10,20,
3215,2018,10,21,
3216,2018,10,22,676.89
3217,2018,10,23,680.21
3218,2018,10,24,685.09
3219,2018,10,25,686.88
3220,2018,10,26,687.48
3221,2018,10,27,
3222,2018,10,28,
3223,2018,10,29,690.01
3224,2018,10,30,687.9
3225,2018,10,31,693.31
3226,2018,11,1,
3227,2018,11,2,
3228,2018,11,3,
3229,2018,11,4,
3230,2018,11,5,698.56
3231,2018,11,6,682.78
3232,2018,11,7,680.03
3233,2018,11,8,676.13
3234,2018,11,9,675.94
3235,2018,11,10,
3236,2018,11,11,
3237,2018,11,12,681.41
3238,2018,11,13,685.46
3239,2018,11,14,688.76
3240,2018,11,15,687.0
3241,2018,11,16,678.49
3242,2018,11,17,
3243,2018,11,18,
3244,2018,11,19,672.41
3245,2018,11,20,670.05
3246,2018,11,21,671.35
3247,2018,11,22,669.45
3248,2018,11,23,667.46
3249,2018,11,24,
3250,2018,11,25,
3251,2018,11,26,673.31
3252,2018,11,27,675.89
3253,2018,11,28,675.97
3254,2018,11,29,672.36
3255,2018,11,30,669.43
3256,2018,12,1,
3257,2018,12,2,
3258,2018,12,3,671.09
3259,2018,12,4,666.49
3260,2018,12,5,669.02
3261,2018,12,6,671.79
3262,2018,12,7,677.78
3263,2018,12,8,
3264,2018,12,9,
3265,2018,12,10,674.04
3266,2018,12,11,677.0
3267,2018,12,12,679.9
3268,2018,12,13,678.77
3269,2018,12,14,681.17
3270,2018,12,15,
3271,2018,12,16,
3272,2018,12,17,686.44
3273,2018,12,18,685.13
3274,2018,12,19,688.53
3275,2018,12,20,688.46
3276,2018,12,21,688.11
3277,2018,12,22,
3278,2018,12,23,
3279,2018,12,24,691.87
3280,2018,12,25,
3281,2018,12,26,692.69
3282,2018,12,27,693.78
3283,2018,12,28,695.69
3284,2018,12,29,
3285,2018,12,30,
3286,2018,12,31,
