,year,mes,Día,1.Dólar observado
1096,1993,1,1,
1097,1993,1,2,
1098,1993,1,3,
1099,1993,1,4,382.12
1100,1993,1,5,383.57
1101,1993,1,6,383.64
1102,1993,1,7,383.32
1103,1993,1,8,383.59
1104,1993,1,9,
1105,1993,1,10,
1106,1993,1,11,384.83
1107,1993,1,12,384.08
1108,1993,1,13,383.64
1109,1993,1,14,384.74
1110,1993,1,15,384.35
1111,1993,1,16,
1112,1993,1,17,
1113,1993,1,18,384.24
1114,1993,1,19,383.91
1115,1993,1,20,383.56
1116,1993,1,21,382.97
1117,1993,1,22,383.66
1118,1993,1,23,
1119,1993,1,24,
1120,1993,1,25,384.04
1121,1993,1,26,383.38
1122,1993,1,27,383.93
1123,1993,1,28,386.12
1124,1993,1,29,384.82
1125,1993,1,30,
1126,1993,1,31,
1127,1993,2,1,384.37
1128,1993,2,2,385.02
1129,1993,2,3,385.82
1130,1993,2,4,387.0
1131,1993,2,5,388.0
1132,1993,2,6,
1133,1993,2,7,
1134,1993,2,8,388.89
1135,1993,2,9,388.43
1136,1993,2,10,388.48
1137,1993,2,11,387.53
1138,1993,2,12,387.73
1139,1993,2,13,
1140,1993,2,14,
1141,1993,2,15,387.36
1142,1993,2,16,387.67
1143,1993,2,17,387.65
1144,1993,2,18,387.75
1145,1993,2,19,388.39
1146,1993,2,20,
1147,1993,2,21,
1148,1993,2,22,388.35
1149,1993,2,23,388.86
1150,1993,2,24,389.9
1151,1993,2,25,390.17
1152,1993,2,26,390.84
1153,1993,2,27,
1154,1993,2,28,
1155,1993,3,1,391.31
1156,1993,3,2,391.32
1157,1993,3,3,391.28
1158,1993,3,4,392.28
1159,1993,3,5,394.25
1160,1993,3,6,
1161,1993,3,7,
1162,1993,3,8,395.59
1163,1993,3,9,398.77
1164,1993,3,10,399.37
1165,1993,3,11,397.46
1166,1993,3,12,395.47
1167,1993,3,13,
1168,1993,3,14,
1169,1993,3,15,396.76
1170,1993,3,16,397.87
1171,1993,3,17,398.67
1172,1993,3,18,399.41
1173,1993,3,19,398.64
1174,1993,3,20,
1175,1993,3,21,
1176,1993,3,22,398.61
1177,1993,3,23,399.05
1178,1993,3,24,399.54
1179,1993,3,25,399.67
1180,1993,3,26,399.62
1181,1993,3,27,
1182,1993,3,28,
1183,1993,3,29,399.81
1184,1993,3,30,400.2
1185,1993,3,31,401.06
1186,1993,4,1,401.88
1187,1993,4,2,401.88
1188,1993,4,3,
1189,1993,4,4,
1190,1993,4,5,401.93
1191,1993,4,6,401.41
1192,1993,4,7,401.36
1193,1993,4,8,400.33
1194,1993,4,9,
1195,1993,4,10,
1196,1993,4,11,
1197,1993,4,12,399.97
1198,1993,4,13,399.37
1199,1993,4,14,397.96
1200,1993,4,15,398.97
1201,1993,4,16,399.69
1202,1993,4,17,
1203,1993,4,18,
1204,1993,4,19,399.56
1205,1993,4,20,400.16
1206,1993,4,21,400.09
1207,1993,4,22,400.9
1208,1993,4,23,401.76
1209,1993,4,24,
1210,1993,4,25,
1211,1993,4,26,403.02
1212,1993,4,27,403.16
1213,1993,4,28,403.33
1214,1993,4,29,403.79
1215,1993,4,30,404.5
1216,1993,5,1,
1217,1993,5,2,
1218,1993,5,3,405.15
1219,1993,5,4,404.75
1220,1993,5,5,404.43
1221,1993,5,6,405.08
1222,1993,5,7,404.94
1223,1993,5,8,
1224,1993,5,9,
1225,1993,5,10,405.14
1226,1993,5,11,405.31
1227,1993,5,12,404.92
1228,1993,5,13,404.25
1229,1993,5,14,404.37
1230,1993,5,15,
