,year,mes,Día,1.Dólar observado
1606,1987,1,1,
1607,1987,1,2,204.73
1608,1987,1,3,
1609,1987,1,4,
1610,1987,1,5,204.7
1611,1987,1,6,204.43
1612,1987,1,7,204.49
1613,1987,1,8,204.27
1614,1987,1,9,203.71
1615,1987,1,10,
1616,1987,1,11,
1617,1987,1,12,203.73
1618,1987,1,13,203.12
1619,1987,1,14,203.46
1620,1987,1,15,202.75
1621,1987,1,16,202.55
1622,1987,1,17,
1623,1987,1,18,
1624,1987,1,19,202.99
1625,1987,1,20,203.52
1626,1987,1,21,204.62
1627,1987,1,22,204.87
1628,1987,1,23,205.46
1629,1987,1,24,
1630,1987,1,25,
1631,1987,1,26,205.9
1632,1987,1,27,206.27
1633,1987,1,28,206.75
1634,1987,1,29,206.83
1635,1987,1,30,206.29
1636,1987,1,31,
1637,1987,2,1,
1638,1987,2,2,205.18
1639,1987,2,3,205.89
1640,1987,2,4,206.49
1641,1987,2,5,206.61
1642,1987,2,6,206.59
1643,1987,2,7,
1644,1987,2,8,
1645,1987,2,9,206.56
1646,1987,2,10,205.82
1647,1987,2,11,204.82
1648,1987,2,12,205.27
1649,1987,2,13,205.69
1650,1987,2,14,
1651,1987,2,15,
1652,1987,2,16,206.08
1653,1987,2,17,206.29
1654,1987,2,18,206.15
1655,1987,2,19,206.34
1656,1987,2,20,206.28
1657,1987,2,21,
1658,1987,2,22,
1659,1987,2,23,206.26
1660,1987,2,24,206.45
1661,1987,2,25,206.15
1662,1987,2,26,205.84
1663,1987,2,27,205.39
1664,1987,2,28,
1665,1987,3,1,
1666,1987,3,2,205.39
1667,1987,3,3,205.76
1668,1987,3,4,206.23
1669,1987,3,5,206.25
1670,1987,3,6,206.13
1671,1987,3,7,
1672,1987,3,8,
1673,1987,3,9,205.83
1674,1987,3,10,205.84
1675,1987,3,11,205.92
1676,1987,3,12,205.54
1677,1987,3,13,205.62
1678,1987,3,14,
1679,1987,3,15,
1680,1987,3,16,205.76
1681,1987,3,17,205.89
1682,1987,3,18,206.35
1683,1987,3,19,207.44
1684,1987,3,20,208.97
1685,1987,3,21,
1686,1987,3,22,
1687,1987,3,23,209.49
1688,1987,3,24,210.55
1689,1987,3,25,210.83
1690,1987,3,26,211.19
1691,1987,3,27,211.81
1692,1987,3,28,
1693,1987,3,29,
1694,1987,3,30,212.63
1695,1987,3,31,212.54
1696,1987,4,1,210.84
1697,1987,4,2,210.57
1698,1987,4,3,
1699,1987,4,4,
1700,1987,4,5,
1701,1987,4,6,210.93
1702,1987,4,7,211.16
1703,1987,4,8,210.92
1704,1987,4,9,210.85
1705,1987,4,10,210.58
1706,1987,4,11,
1707,1987,4,12,
1708,1987,4,13,210.39
1709,1987,4,14,211.05
1710,1987,4,15,211.66
1711,1987,4,16,211.54
1712,1987,4,17,
1713,1987,4,18,
1714,1987,4,19,
1715,1987,4,20,211.66
1716,1987,4,21,211.67
1717,1987,4,22,211.68
1718,1987,4,23,211.75
1719,1987,4,24,212.37
1720,1987,4,25,
1721,1987,4,26,
1722,1987,4,27,212.64
1723,1987,4,28,212.68
1724,1987,4,29,212.63
1725,1987,4,30,212.28
1726,1987,5,1,
1727,1987,5,2,
1728,1987,5,3,
1729,1987,5,4,212.44
1730,1987,5,5,212.54
1731,1987,5,6,212.06
1732,1987,5,7,211.0
1733,1987,5,8,210.78
1734,1987,5,9,
1735,1987,5,10,
1736,1987,5,11,211.24
1737,1987,5,12,211.37
1738,1987,5,13,211.53
1739,1987,5,14,211.96
1740,1987,5,15,211.5
1741,1987,5,16,
1742,1987,5,17,
1743,1987,5,18,211.8
1744,1987,5,19,212.08
1745,1987,5,20,212.66
1746,1987,5,21,
1747,1987,5,22,213.01
1748,1987,5,23,
1749,1987,5,24,
1750,1987,5,25,213.71
1751,1987,5,26,214.29
1752,1987,5,27,214.63
1753,1987,5,28,214.88
1754,1987,5,29,214.8
1755,1987,5,30,
1756,1987,5,31,
1757,1987,6,1,215.24
1758,1987,6,2,215.55
1759,1987,6,3,215.66
1760,1987,6,4,216.24
1761,1987,6,5,216.25
1762,1987,6,6,
1763,1987,6,7,
1764,1987,6,8,216.75
1765,1987,6,9,216.6
1766,1987,6,10,216.32
1767,1987,6,11,215.94
1768,1987,6,12,215.95
1769,1987,6,13,
1770,1987,6,14,
1771,1987,6,15,217.73
1772,1987,6,16,218.61
1773,1987,6,17,218.78
1774,1987,6,18,
1775,1987,6,19,219.18
1776,1987,6,20,
1777,1987,6,21,
1778,1987,6,22,219.92
1779,1987,6,23,220.87
1780,1987,6,24,221.96
1781,1987,6,25,222.06
1782,1987,6,26,221.8
1783,1987,6,27,
1784,1987,6,28,
1785,1987,6,29,
1786,1987,6,30,222.16
1787,1987,7,1,222.48
1788,1987,7,2,222.88
1789,1987,7,3,222.6
1790,1987,7,4,
1791,1987,7,5,
1792,1987,7,6,222.99
1793,1987,7,7,223.07
1794,1987,7,8,223.01
1795,1987,7,9,223.06
1796,1987,7,10,223.5
1797,1987,7,11,
1798,1987,7,12,
1799,1987,7,13,224.39
1800,1987,7,14,224.43
1801,1987,7,15,224.49
1802,1987,7,16,224.39
1803,1987,7,17,224.36
1804,1987,7,18,
1805,1987,7,19,
1806,1987,7,20,224.51
1807,1987,7,21,224.83
1808,1987,7,22,224.97
1809,1987,7,23,225.04
1810,1987,7,24,225.05
1811,1987,7,25,
1812,1987,7,26,
1813,1987,7,27,225.1
1814,1987,7,28,225.05
1815,1987,7,29,225.05
1816,1987,7,30,225.01
1817,1987,7,31,224.64
1818,1987,8,1,
1819,1987,8,2,
1820,1987,8,3,224.76
1821,1987,8,4,225.13
1822,1987,8,5,224.92
1823,1987,8,6,224.9
1824,1987,8,7,224.68
1825,1987,8,8,
1826,1987,8,9,
1827,1987,8,10,224.58
1828,1987,8,11,223.67
1829,1987,8,12,222.94
1830,1987,8,13,223.72
1831,1987,8,14,224.16
1832,1987,8,15,
1833,1987,8,16,
1834,1987,8,17,224.57
1835,1987,8,18,224.61
1836,1987,8,19,224.33
1837,1987,8,20,223.92
1838,1987,8,21,223.87
1839,1987,8,22,
1840,1987,8,23,
1841,1987,8,24,224.58
1842,1987,8,25,225.09
1843,1987,8,26,225.47
1844,1987,8,27,225.61
1845,1987,8,28,225.24
1846,1987,8,29,
1847,1987,8,30,
1848,1987,8,31,225.44
1849,1987,9,1,225.15
1850,1987,9,2,225.35
1851,1987,9,3,225.38
1852,1987,9,4,225.03
1853,1987,9,5,
1854,1987,9,6,
1855,1987,9,7,225.17
1856,1987,9,8,225.34
1857,1987,9,9,225.33
1858,1987,9,10,224.79
1859,1987,9,11,
1860,1987,9,12,
1861,1987,9,13,
1862,1987,9,14,225.28
1863,1987,9,15,224.97
1864,1987,9,16,224.8
1865,1987,9,17,223.84
1866,1987,9,18,
1867,1987,9,19,
1868,1987,9,20,
1869,1987,9,21,224.02
1870,1987,9,22,224.36
1871,1987,9,23,225.49
1872,1987,9,24,226.88
1873,1987,9,25,226.79
1874,1987,9,26,
1875,1987,9,27,
1876,1987,9,28,225.13
1877,1987,9,29,224.52
1878,1987,9,30,225.35
1879,1987,10,1,225.84
1880,1987,10,2,225.67
1881,1987,10,3,
1882,1987,10,4,
1883,1987,10,5,227.21
1884,1987,10,6,227.62
1885,1987,10,7,227.56
1886,1987,10,8,227.35
1887,1987,10,9,227.35
1888,1987,10,10,
1889,1987,10,11,
1890,1987,10,12,
1891,1987,10,13,228.43
1892,1987,10,14,228.45
1893,1987,10,15,228.65
1894,1987,10,16,228.35
1895,1987,10,17,
1896,1987,10,18,
1897,1987,10,19,228.89
1898,1987,10,20,229.08
1899,1987,10,21,229.53
1900,1987,10,22,231.26
1901,1987,10,23,231.62
1902,1987,10,24,
1903,1987,10,25,
1904,1987,10,26,231.74
1905,1987,10,27,232.27
1906,1987,10,28,232.56
1907,1987,10,29,232.71
1908,1987,10,30,232.6
1909,1987,10,31,
1910,1987,11,1,
1911,1987,11,2,232.45
1912,1987,11,3,233.01
1913,1987,11,4,233.31
1914,1987,11,5,233.44
1915,1987,11,6,233.32
1916,1987,11,7,
1917,1987,11,8,
1918,1987,11,9,233.67
1919,1987,11,10,233.21
1920,1987,11,11,232.14
1921,1987,11,12,232.72
1922,1987,11,13,232.94
1923,1987,11,14,
1924,1987,11,15,
1925,1987,11,16,233.89
1926,1987,11,17,234.29
1927,1987,11,18,234.16
1928,1987,11,19,234.34
1929,1987,11,20,234.12
1930,1987,11,21,
1931,1987,11,22,
1932,1987,11,23,234.65
1933,1987,11,24,234.78
1934,1987,11,25,234.69
1935,1987,11,26,235.02
1936,1987,11,27,235.04
1937,1987,11,28,
1938,1987,11,29,
1939,1987,11,30,235.15
1940,1987,12,1,235.21
1941,1987,12,2,235.31
1942,1987,12,3,235.36
1943,1987,12,4,235.03
1944,1987,12,5,
1945,1987,12,6,
1946,1987,12,7,235.25
1947,1987,12,8,
1948,1987,12,9,235.38
1949,1987,12,10,235.02
1950,1987,12,11,232.5
1951,1987,12,12,
1952,1987,12,13,
1953,1987,12,14,233.56
1954,1987,12,15,235.56
1955,1987,12,16,235.35
1956,1987,12,17,235.18
1957,1987,12,18,234.44
1958,1987,12,19,
1959,1987,12,20,
1960,1987,12,21,234.62
1961,1987,12,22,235.6
1962,1987,12,23,235.54
1963,1987,12,24,235.44
1964,1987,12,25,
1965,1987,12,26,
1966,1987,12,27,
1967,1987,12,28,236.92
1968,1987,12,29,237.35
1969,1987,12,30,238.11
1970,1987,12,31,
