,year,mes,Día,1.Dólar observado
623,1984,4,23,88.87
624,1984,4,24,89.07
625,1984,4,25,89.13
626,1984,4,26,89.19
627,1984,4,27,89.27
628,1984,4,28,
629,1984,4,29,
630,1984,4,30,
631,1984,5,1,
632,1984,5,2,89.34
633,1984,5,3,89.59
634,1984,5,4,89.69
635,1984,5,5,
636,1984,5,6,
637,1984,5,7,89.77
638,1984,5,8,89.93
639,1984,5,9,89.97
640,1984,5,10,90.04
641,1984,5,11,90.08
642,1984,5,12,
643,1984,5,13,
644,1984,5,14,90.12
645,1984,5,15,90.2
646,1984,5,16,90.25
647,1984,5,17,90.26
648,1984,5,18,90.31
649,1984,5,19,
650,1984,5,20,
651,1984,5,21,
652,1984,5,22,90.36
653,1984,5,23,90.45
654,1984,5,24,90.5
655,1984,5,25,90.51
656,1984,5,26,
657,1984,5,27,
658,1984,5,28,90.56
659,1984,5,29,90.66
660,1984,5,30,90.69
661,1984,5,31,90.74
662,1984,6,1,90.74
663,1984,6,2,
664,1984,6,3,
665,1984,6,4,90.77
666,1984,6,5,90.88
667,1984,6,6,90.91
668,1984,6,7,90.94
669,1984,6,8,90.95
670,1984,6,9,
671,1984,6,10,
672,1984,6,11,90.99
673,1984,6,12,91.06
674,1984,6,13,91.08
675,1984,6,14,91.11
676,1984,6,15,91.14
677,1984,6,16,
678,1984,6,17,
679,1984,6,18,91.14
680,1984,6,19,91.22
681,1984,6,20,91.25
682,1984,6,21,91.25
683,1984,6,22,91.31
684,1984,6,23,
685,1984,6,24,
686,1984,6,25,91.32
687,1984,6,26,91.41
688,1984,6,27,91.39
689,1984,6,28,91.45
690,1984,6,29,91.47
691,1984,6,30,
692,1984,7,1,
693,1984,7,2,91.48
694,1984,7,3,91.57
695,1984,7,4,91.59
696,1984,7,5,91.63
697,1984,7,6,91.62
698,1984,7,7,
699,1984,7,8,
700,1984,7,9,91.65
701,1984,7,10,91.75
702,1984,7,11,91.78
703,1984,7,12,91.8
704,1984,7,13,91.81
705,1984,7,14,
706,1984,7,15,
707,1984,7,16,91.85
708,1984,7,17,91.92
709,1984,7,18,91.97
710,1984,7,19,91.98
711,1984,7,20,92.0
712,1984,7,21,
713,1984,7,22,
714,1984,7,23,92.04
715,1984,7,24,92.11
716,1984,7,25,92.15
717,1984,7,26,92.16
718,1984,7,27,92.18
719,1984,7,28,
720,1984,7,29,
721,1984,7,30,92.23
722,1984,7,31,92.29
723,1984,8,1,92.31
724,1984,8,2,92.35
725,1984,8,3,92.37
726,1984,8,4,
727,1984,8,5,
728,1984,8,6,92.42
729,1984,8,7,92.49
730,1984,8,8,92.54
731,1984,8,9,92.6
732,1984,8,10,92.59
733,1984,8,11,
734,1984,8,12,
735,1984,8,13,92.65
736,1984,8,14,92.68
737,1984,8,15,
738,1984,8,16,92.69
739,1984,8,17,92.76
740,1984,8,18,
741,1984,8,19,
742,1984,8,20,92.73
743,1984,8,21,92.76
744,1984,8,22,92.77
745,1984,8,23,92.83
746,1984,8,24,92.86
747,1984,8,25,
748,1984,8,26,
749,1984,8,27,92.91
750,1984,8,28,92.97
751,1984,8,29,92.92
752,1984,8,30,93.02
753,1984,8,31,92.96
754,1984,9,1,
755,1984,9,2,
756,1984,9,3,92.98
757,1984,9,4,93.09
758,1984,9,5,93.12
759,1984,9,6,93.02
760,1984,9,7,93.07
761,1984,9,8,
762,1984,9,9,
763,1984,9,10,93.03
764,1984,9,11,
765,1984,9,12,93.07
766,1984,9,13,93.29
767,1984,9,14,93.11
768,1984,9,15,
769,1984,9,16,
770,1984,9,17,93.17
771,1984,9,18,
772,1984,9,19,
773,1984,9,20,93.13
774,1984,9,21,114.98
775,1984,9,22,
776,1984,9,23,
777,1984,9,24,115.05
778,1984,9,25,115.5
779,1984,9,26,115.6
780,1984,9,27,115.6
781,1984,9,28,115.25
782,1984,9,29,
783,1984,9,30,
784,1984,10,1,115.43
785,1984,10,2,115.63
786,1984,10,3,115.69
787,1984,10,4,115.65
788,1984,10,5,115.75
789,1984,10,6,
790,1984,10,7,
791,1984,10,8,116.11
792,1984,10,9,115.84
793,1984,10,10,115.83
794,1984,10,11,115.85
795,1984,10,12,
796,1984,10,13,
797,1984,10,14,
798,1984,10,15,115.88
799,1984,10,16,116.09
800,1984,10,17,116.39
801,1984,10,18,116.49
802,1984,10,19,116.48
803,1984,10,20,
804,1984,10,21,
805,1984,10,22,116.72
806,1984,10,23,116.89
807,1984,10,24,117.09
808,1984,10,25,117.11
809,1984,10,26,117.18
810,1984,10,27,
811,1984,10,28,
812,1984,10,29,117.29
813,1984,10,30,117.58
814,1984,10,31,117.59
815,1984,11,1,
816,1984,11,2,117.74
817,1984,11,3,
818,1984,11,4,
819,1984,11,5,118.0
820,1984,11,6,117.92
821,1984,11,7,118.15
822,1984,11,8,118.08
823,1984,11,9,118.25
824,1984,11,10,
825,1984,11,11,
826,1984,11,12,118.43
827,1984,11,13,118.62
828,1984,11,14,118.85
829,1984,11,15,119.29
830,1984,11,16,119.48
831,1984,11,17,
832,1984,11,18,
833,1984,11,19,119.81
834,1984,11,20,120.18
835,1984,11,21,120.26
836,1984,11,22,120.39
837,1984,11,23,120.63
838,1984,11,24,
839,1984,11,25,
840,1984,11,26,121.0
841,1984,11,27,121.34
842,1984,11,28,121.44
843,1984,11,29,121.57
844,1984,11,30,121.77
845,1984,12,1,
846,1984,12,2,
847,1984,12,3,121.76
848,1984,12,4,122.29
849,1984,12,5,122.62
850,1984,12,6,122.65
851,1984,12,7,122.87
852,1984,12,8,
853,1984,12,9,
854,1984,12,10,123.2
855,1984,12,11,127.13
856,1984,12,12,127.77
857,1984,12,13,127.82
858,1984,12,14,127.83
859,1984,12,15,
860,1984,12,16,
861,1984,12,17,127.78
862,1984,12,18,127.32
863,1984,12,19,128.1
864,1984,12,20,128.14
865,1984,12,21,128.13
866,1984,12,22,
867,1984,12,23,
868,1984,12,24,128.21
869,1984,12,25,
870,1984,12,26,128.2
871,1984,12,27,128.34
872,1984,12,28,128.29
873,1984,12,29,
874,1984,12,30,
875,1984,12,31,
