,year,mes,Día,1.Dólar observado
1563,2004,4,12,601.36
1564,2004,4,13,599.56
1565,2004,4,14,596.61
1566,2004,4,15,603.77
1567,2004,4,16,605.73
1568,2004,4,17,
1569,2004,4,18,
1570,2004,4,19,601.84
1571,2004,4,20,599.36
1572,2004,4,21,600.75
1573,2004,4,22,609.06
1574,2004,4,23,614.13
1575,2004,4,24,
1576,2004,4,25,
1577,2004,4,26,613.11
1578,2004,4,27,610.62
1579,2004,4,28,616.28
1580,2004,4,29,622.15
1581,2004,4,30,624.84
1582,2004,5,1,
1583,2004,5,2,
1584,2004,5,3,624.98
1585,2004,5,4,624.31
1586,2004,5,5,622.25
1587,2004,5,6,622.62
1588,2004,5,7,630.61
1589,2004,5,8,
1590,2004,5,9,
1591,2004,5,10,638.64
1592,2004,5,11,644.42
1593,2004,5,12,640.95
1594,2004,5,13,641.76
1595,2004,5,14,642.62
1596,2004,5,15,
1597,2004,5,16,
1598,2004,5,17,638.22
1599,2004,5,18,641.69
1600,2004,5,19,639.36
1601,2004,5,20,635.44
1602,2004,5,21,
1603,2004,5,22,
1604,2004,5,23,
1605,2004,5,24,643.31
1606,2004,5,25,640.78
1607,2004,5,26,637.47
1608,2004,5,27,638.59
1609,2004,5,28,634.81
1610,2004,5,29,
1611,2004,5,30,
1612,2004,5,31,632.32
1613,2004,6,1,636.02
1614,2004,6,2,642.39
1615,2004,6,3,641.89
1616,2004,6,4,643.06
1617,2004,6,5,
1618,2004,6,6,
1619,2004,6,7,
1620,2004,6,8,644.61
1621,2004,6,9,640.96
1622,2004,6,10,644.83
1623,2004,6,11,649.43
1624,2004,6,12,
1625,2004,6,13,
1626,2004,6,14,649.45
1627,2004,6,15,648.03
1628,2004,6,16,648.4
1629,2004,6,17,649.39
1630,2004,6,18,648.16
1631,2004,6,19,
1632,2004,6,20,
1633,2004,6,21,646.61
1634,2004,6,22,646.47
1635,2004,6,23,643.42
1636,2004,6,24,641.62
1637,2004,6,25,634.35
1638,2004,6,26,
1639,2004,6,27,
1640,2004,6,28,
1641,2004,6,29,634.25
1642,2004,6,30,636.59
1643,2004,7,1,636.3
1644,2004,7,2,632.42
1645,2004,7,3,
1646,2004,7,4,
1647,2004,7,5,630.39
1648,2004,7,6,630.87
1649,2004,7,7,632.01
1650,2004,7,8,632.27
1651,2004,7,9,631.95
1652,2004,7,10,
1653,2004,7,11,
1654,2004,7,12,636.34
1655,2004,7,13,634.07
1656,2004,7,14,634.72
1657,2004,7,15,631.86
1658,2004,7,16,629.65
1659,2004,7,17,
1660,2004,7,18,
1661,2004,7,19,622.34
1662,2004,7,20,622.32
1663,2004,7,21,623.46
1664,2004,7,22,627.68
1665,2004,7,23,627.53
1666,2004,7,24,
1667,2004,7,25,
1668,2004,7,26,631.86
1669,2004,7,27,639.07
1670,2004,7,28,644.37
1671,2004,7,29,642.81
1672,2004,7,30,638.37
1673,2004,7,31,
1674,2004,8,1,
1675,2004,8,2,641.4
1676,2004,8,3,643.76
1677,2004,8,4,641.6
1678,2004,8,5,643.81
1679,2004,8,6,641.86
1680,2004,8,7,
1681,2004,8,8,
1682,2004,8,9,639.52
1683,2004,8,10,638.76
1684,2004,8,11,637.36
1685,2004,8,12,639.75
1686,2004,8,13,640.86
1687,2004,8,14,
1688,2004,8,15,
1689,2004,8,16,640.25
1690,2004,8,17,638.77
1691,2004,8,18,635.12
1692,2004,8,19,635.24
1693,2004,8,20,631.61
1694,2004,8,21,
1695,2004,8,22,
1696,2004,8,23,633.22
1697,2004,8,24,630.33
1698,2004,8,25,626.13
1699,2004,8,26,627.03
1700,2004,8,27,628.61
1701,2004,8,28,
1702,2004,8,29,
1703,2004,8,30,626.56
1704,2004,8,31,628.95
1705,2004,9,1,625.1
1706,2004,9,2,626.76
1707,2004,9,3,625.55
1708,2004,9,4,
1709,2004,9,5,
1710,2004,9,6,623.69
1711,2004,9,7,621.93
1712,2004,9,8,622.56
1713,2004,9,9,620.32
1714,2004,9,10,617.67
1715,2004,9,11,
1716,2004,9,12,
1717,2004,9,13,618.33
1718,2004,9,14,615.71
1719,2004,9,15,615.46
1720,2004,9,16,615.14
1721,2004,9,17,
1722,2004,9,18,
1723,2004,9,19,
1724,2004,9,20,611.06
1725,2004,9,21,609.84
1726,2004,9,22,612.63
1727,2004,9,23,613.19
1728,2004,9,24,613.85
1729,2004,9,25,
1730,2004,9,26,
1731,2004,9,27,613.51
1732,2004,9,28,611.87
1733,2004,9,29,606.46
1734,2004,9,30,606.96
1735,2004,10,1,608.9
1736,2004,10,2,
1737,2004,10,3,
1738,2004,10,4,608.1
1739,2004,10,5,603.47
1740,2004,10,6,600.31
1741,2004,10,7,600.84
1742,2004,10,8,602.92
1743,2004,10,9,
1744,2004,10,10,
1745,2004,10,11,
1746,2004,10,12,596.6
1747,2004,10,13,598.05
1748,2004,10,14,603.18
1749,2004,10,15,608.92
1750,2004,10,16,
1751,2004,10,17,
1752,2004,10,18,611.03
1753,2004,10,19,608.33
1754,2004,10,20,608.8
1755,2004,10,21,615.85
1756,2004,10,22,612.25
1757,2004,10,23,
1758,2004,10,24,
1759,2004,10,25,607.51
1760,2004,10,26,611.98
1761,2004,10,27,612.72
1762,2004,10,28,610.61
1763,2004,10,29,615.2
1764,2004,10,30,
1765,2004,10,31,
1766,2004,11,1,
1767,2004,11,2,613.89
1768,2004,11,3,609.19
1769,2004,11,4,605.89
1770,2004,11,5,601.87
1771,2004,11,6,
1772,2004,11,7,
1773,2004,11,8,601.32
1774,2004,11,9,600.21
1775,2004,11,10,603.47
1776,2004,11,11,601.54
1777,2004,11,12,601.8
1778,2004,11,13,
1779,2004,11,14,
1780,2004,11,15,597.9
1781,2004,11,16,592.32
1782,2004,11,17,593.6
1783,2004,11,18,589.21
1784,2004,11,19,590.28
1785,2004,11,20,
1786,2004,11,21,
1787,2004,11,22,590.28
1788,2004,11,23,595.18
1789,2004,11,24,591.24
1790,2004,11,25,588.44
1791,2004,11,26,588.15
1792,2004,11,27,
1793,2004,11,28,
1794,2004,11,29,587.16
1795,2004,11,30,588.18
1796,2004,12,1,588.65
1797,2004,12,2,586.06
1798,2004,12,3,583.5
1799,2004,12,4,
1800,2004,12,5,
1801,2004,12,6,582.36
1802,2004,12,7,581.34
1803,2004,12,8,
1804,2004,12,9,581.64
1805,2004,12,10,592.38
1806,2004,12,11,
1807,2004,12,12,
1808,2004,12,13,597.27
1809,2004,12,14,590.05
1810,2004,12,15,579.11
1811,2004,12,16,578.46
1812,2004,12,17,577.53
1813,2004,12,18,
1814,2004,12,19,
1815,2004,12,20,577.04
1816,2004,12,21,565.3
1817,2004,12,22,566.08
1818,2004,12,23,566.97
1819,2004,12,24,564.16
1820,2004,12,25,
1821,2004,12,26,
1822,2004,12,27,561.05
1823,2004,12,28,561.13
1824,2004,12,29,559.66
1825,2004,12,30,559.83
1826,2004,12,31,
