,year,mes,Día,1.Dólar observado
365,2011,1,1,
366,2011,1,2,
367,2011,1,3,468.01
368,2011,1,4,466.05
369,2011,1,5,486.82
370,2011,1,6,493.65
371,2011,1,7,494.74
372,2011,1,8,
373,2011,1,9,
374,2011,1,10,496.96
375,2011,1,11,499.03
376,2011,1,12,496.03
377,2011,1,13,493.27
378,2011,1,14,488.82
379,2011,1,15,
380,2011,1,16,
381,2011,1,17,492.16
382,2011,1,18,490.32
383,2011,1,19,490.67
384,2011,1,20,490.89
385,2011,1,21,494.1
386,2011,1,22,
387,2011,1,23,
388,2011,1,24,492.49
389,2011,1,25,493.14
390,2011,1,26,492.51
391,2011,1,27,490.24
392,2011,1,28,485.04
393,2011,1,29,
394,2011,1,30,
395,2011,1,31,483.32
396,2011,2,1,484.14
397,2011,2,2,480.59
398,2011,2,3,480.5
399,2011,2,4,481.56
400,2011,2,5,
401,2011,2,6,
402,2011,2,7,478.36
403,2011,2,8,478.18
404,2011,2,9,479.73
405,2011,2,10,476.87
406,2011,2,11,475.93
407,2011,2,12,
408,2011,2,13,
409,2011,2,14,473.42
410,2011,2,15,469.99
411,2011,2,16,470.59
412,2011,2,17,474.13
413,2011,2,18,473.16
414,2011,2,19,
415,2011,2,20,
416,2011,2,21,469.14
417,2011,2,22,468.94
418,2011,2,23,470.76
419,2011,2,24,474.01
420,2011,2,25,478.19
421,2011,2,26,
422,2011,2,27,
423,2011,2,28,475.63
424,2011,3,1,475.21
425,2011,3,2,476.4
426,2011,3,3,478.04
427,2011,3,4,474.04
428,2011,3,5,
429,2011,3,6,
430,2011,3,7,472.74
431,2011,3,8,473.28
432,2011,3,9,475.63
433,2011,3,10,475.62
434,2011,3,11,482.63
435,2011,3,12,
436,2011,3,13,
437,2011,3,14,482.1
438,2011,3,15,480.51
439,2011,3,16,484.56
440,2011,3,17,484.01
441,2011,3,18,485.37
442,2011,3,19,
443,2011,3,20,
444,2011,3,21,482.21
445,2011,3,22,480.55
446,2011,3,23,481.78
447,2011,3,24,482.69
448,2011,3,25,480.37
449,2011,3,26,
450,2011,3,27,
451,2011,3,28,479.67
452,2011,3,29,480.55
453,2011,3,30,481.96
454,2011,3,31,482.08
455,2011,4,1,479.46
456,2011,4,2,
457,2011,4,3,
458,2011,4,4,476.9
459,2011,4,5,474.55
460,2011,4,6,475.03
461,2011,4,7,472.89
462,2011,4,8,473.25
463,2011,4,9,
464,2011,4,10,
465,2011,4,11,470.19
466,2011,4,12,471.0
467,2011,4,13,473.77
468,2011,4,14,472.72
469,2011,4,15,472.56
470,2011,4,16,
471,2011,4,17,
472,2011,4,18,472.46
473,2011,4,19,474.76
474,2011,4,20,473.82
475,2011,4,21,469.94
476,2011,4,22,
477,2011,4,23,
478,2011,4,24,
479,2011,4,25,467.77
480,2011,4,26,467.63
481,2011,4,27,465.29
482,2011,4,28,462.37
483,2011,4,29,460.04
484,2011,4,30,
485,2011,5,1,
486,2011,5,2,460.09
487,2011,5,3,461.65
488,2011,5,4,463.07
489,2011,5,5,463.05
490,2011,5,6,468.35
491,2011,5,7,
492,2011,5,8,
493,2011,5,9,467.17
494,2011,5,10,467.69
495,2011,5,11,465.57
496,2011,5,12,467.83
497,2011,5,13,468.07
498,2011,5,14,
499,2011,5,15,
500,2011,5,16,465.21
501,2011,5,17,469.3
502,2011,5,18,474.19
503,2011,5,19,471.81
504,2011,5,20,468.78
505,2011,5,21,
506,2011,5,22,
507,2011,5,23,468.34
508,2011,5,24,472.71
509,2011,5,25,471.35
510,2011,5,26,471.18
511,2011,5,27,470.0
512,2011,5,28,
513,2011,5,29,
514,2011,5,30,467.31
515,2011,5,31,467.31
516,2011,6,1,465.13
517,2011,6,2,466.78
518,2011,6,3,467.33
519,2011,6,4,
520,2011,6,5,
521,2011,6,6,468.23
522,2011,6,7,468.31
523,2011,6,8,466.9
524,2011,6,9,467.54
525,2011,6,10,467.33
526,2011,6,11,
527,2011,6,12,
528,2011,6,13,468.12
529,2011,6,14,467.12
530,2011,6,15,466.25
531,2011,6,16,467.92
532,2011,6,17,471.0
533,2011,6,18,
534,2011,6,19,
535,2011,6,20,471.33
536,2011,6,21,472.95
537,2011,6,22,471.05
538,2011,6,23,472.04
539,2011,6,24,474.59
540,2011,6,25,
541,2011,6,26,
542,2011,6,27,
543,2011,6,28,473.64
544,2011,6,29,472.96
545,2011,6,30,471.13
546,2011,7,1,468.15
547,2011,7,2,
548,2011,7,3,
549,2011,7,4,465.98
550,2011,7,5,465.34
